"","part_id","frequency_multi","n","cont_id","phys_contact","cnt_age_est_min","cnt_age_est_max","cnt_age_exact"
"1365",2003910,"daily",1,200390002,1,65,69,NA
"1366",2003911,"daily",1,200390003,1,65,69,NA
"1367",2003917,"daily",1,200390001,1,65,69,NA
"1368",2003918,"daily",1,200390004,1,65,69,NA
"1369",2003919,"daily",1,200390005,1,65,69,NA
"1370",2003921,"daily",1,200390007,1,65,69,NA
"1371",2003922,"daily",1,200390008,1,65,69,NA
"1372",2003923,"daily",1,200390009,1,65,69,NA
"1373",2003924,"daily",1,200390014,1,65,69,NA
"1374",2003928,"daily",1,200390015,1,65,69,NA
"1375",2003929,"daily",1,200390016,1,65,69,NA
"1376",2003931,"daily",1,200390018,1,65,69,NA
"1377",2003932,"daily",1,200390019,1,65,69,NA
"1378",2003933,"daily",1,200390020,1,65,69,NA
"1379",2003934,"daily",1,200390021,1,65,69,NA
"1380",2003935,"daily",1,200390022,1,65,69,NA
"1381",2003936,"daily",1,200390024,1,65,69,NA
"1382",2003937,"daily",1,200390025,1,65,69,NA
"1383",2003940,"daily",1,200390028,1,65,69,NA
"1384",2003941,"daily",1,200390029,1,65,69,NA
"1385",2003942,"daily",1,200390030,1,65,69,NA
"1386",2004009,"daily",1,200400001,1,55,64,NA
"1387",2004010,"daily",1,200400002,1,55,64,NA
"1388",2004011,"daily",1,200400003,1,55,64,NA
"1389",2004012,"daily",1,200400001,1,55,64,NA
"1390",2004013,"daily",1,200400003,1,55,64,NA
"1391",2004016,"daily",1,200400004,1,55,64,NA
"1392",2004018,"daily",1,200400005,1,55,64,NA
"1393",2004020,"daily",1,200400009,1,55,64,NA
"1394",2004022,"daily",1,200400011,1,55,64,NA
"1395",2004023,"daily",1,200400012,1,55,64,NA
"1396",2004024,"daily",1,200400014,1,55,64,NA
"2109",2004024,"weekly",1,200400016,1,20,24,NA
"1397",2004026,"daily",1,200400017,1,55,64,NA
"1398",2004030,"daily",1,200400018,1,55,64,NA
"1399",2004031,"daily",1,200400019,1,55,64,NA
"1400",2004032,"daily",1,200400020,1,55,64,NA
"1401",2004033,"daily",1,200400021,1,55,64,NA
"1402",2004034,"daily",1,200400023,1,55,64,NA
"1403",2004037,"daily",1,200400027,1,55,64,NA
"1404",2004039,"daily",1,200400028,1,55,64,NA
"1405",2004040,"daily",1,200400029,1,55,64,NA
"1406",2004041,"daily",1,200400031,1,55,64,NA
"1407",2004042,"daily",1,200400037,1,55,64,NA
"1408",2004043,"daily",1,200400039,1,55,64,NA
"1409",2004109,"daily",1,200410001,1,65,69,NA
"1410",2004110,"daily",1,200410002,1,65,69,NA
"1411",2004111,"daily",1,200410003,1,65,69,NA
"1412",2004112,"daily",1,200410001,1,65,69,NA
"1413",2004115,"daily",1,200410002,1,65,69,NA
"1414",2004116,"daily",1,200410005,1,65,69,NA
"1415",2004117,"daily",1,200410012,1,65,69,NA
"1416",2004118,"daily",1,200410015,1,65,69,NA
"1417",2004119,"daily",2,200410018,1,65,69,NA
"2110",2004119,"daily",2,200410020,1,35,44,NA
"1418",2004120,"daily",1,200410024,1,65,69,NA
"1419",2004121,"daily",1,200410030,1,65,69,NA
"1420",2004122,"daily",1,200410032,1,65,69,NA
"1421",2004123,"daily",1,200410040,1,65,69,NA
"1422",2004124,"daily",1,200410043,1,65,69,NA
"1423",2004125,"daily",1,200410056,1,70,74,NA
"1424",2004126,"daily",1,200410063,1,65,69,NA
"1425",2004127,"daily",1,200410068,1,65,69,NA
"1426",2004128,"daily",1,200410071,1,65,69,NA
"2111",2004128,"weekly",1,200410073,1,10,14,NA
"1427",2004129,"daily",1,200410077,1,65,69,NA
"1428",2004130,"daily",1,200410079,1,65,69,NA
"1429",2004131,"daily",1,200410088,1,65,69,NA
"1430",2004133,"daily",1,200410098,1,65,69,NA
"1431",2004134,"daily",1,200410105,1,65,69,NA
"1432",2004135,"daily",1,200410110,1,65,69,NA
"1433",2004136,"daily",1,200410116,1,65,69,NA
"1434",2004138,"daily",1,200410118,1,65,69,NA
"1435",2004139,"daily",1,200410122,1,65,69,NA
"1436",2004140,"daily",1,200410125,1,65,69,NA
"1437",2004141,"daily",1,200410129,1,65,69,NA
"1438",2004142,"daily",1,200410132,1,65,69,NA
"1439",2004143,"daily",1,200410137,1,65,69,NA
"1440",2004325,"weekly",1,200430001,1,25,34,NA
"1441",2004336,"monthly",1,200430002,1,25,34,NA
"1442",2004418,"daily",2,200440001,1,5,11,NA
"2112",2004418,"daily",2,200440002,1,45,54,NA
"1443",2004420,"daily",2,200440004,1,45,54,NA
"2113",2004420,"daily",2,200440005,1,5,11,NA
"1444",2004421,"daily",2,200440006,1,45,54,NA
"2114",2004421,"daily",2,200440007,1,5,11,NA
"1445",2004424,"a few times a year",2,200440010,1,35,44,NA
"2115",2004424,"a few times a year",2,200440011,1,35,44,NA
"334",2004424,"daily",2,200440008,1,45,54,NA
"411",2004424,"daily",2,200440009,1,5,11,NA
"54",2004424,"first time",1,200440012,1,55,64,NA
"1446",2004425,"daily",2,200440014,1,5,11,NA
"2116",2004425,"daily",2,200440013,1,45,54,NA
"1447",2004426,"daily",2,200440016,1,45,54,NA
"2117",2004426,"daily",2,200440017,1,5,11,NA
"1448",2004428,"daily",2,200440019,1,45,54,NA
"2118",2004428,"daily",2,200440020,1,5,11,NA
"1449",2004429,"daily",2,200440021,1,45,54,NA
"2119",2004429,"daily",2,200440022,1,5,11,NA
"1450",2004430,"daily",2,200440023,1,45,54,NA
"2120",2004430,"daily",2,200440024,1,5,11,NA
"1451",2004432,"daily",2,200440025,1,45,54,NA
"2121",2004432,"daily",2,200440026,1,5,11,NA
"1452",2004433,"daily",2,200440027,1,45,54,NA
"2122",2004433,"daily",2,200440028,1,5,11,NA
"1453",2004434,"daily",2,200440030,1,5,11,NA
"2123",2004434,"daily",2,200440029,1,45,54,NA
"1454",2004435,"daily",2,200440031,1,45,54,NA
"2124",2004435,"daily",2,200440032,1,5,11,NA
"1455",2004436,"daily",2,200440036,1,5,11,NA
"2125",2004436,"daily",2,200440035,1,45,54,NA
"1456",2004541,"a few times a year",2,200450055,1,25,34,NA
"2126",2004541,"a few times a year",2,200450056,1,20,24,NA
"1457",2004609,"daily",2,200460007,1,55,64,NA
"2127",2004609,"daily",2,200460002,1,18,19,NA
"335",2004609,"weekly",1,200460004,1,20,24,NA
"1458",2004610,"daily",2,200460006,1,55,64,NA
"2128",2004610,"daily",2,200460001,1,18,19,NA
"1459",2004611,"daily",2,200460003,1,18,19,NA
"2129",2004611,"daily",2,200460008,1,55,64,NA
"336",2004611,"weekly",1,200460009,1,35,44,NA
"1460",2004613,"daily",1,200460001,1,55,64,NA
"2130",2004613,"monthly",1,200460004,1,20,24,NA
"1461",2004614,"daily",2,200460006,1,55,64,NA
"2131",2004614,"daily",2,200460007,1,18,19,NA
"1462",2004618,"daily",2,200460009,1,18,19,NA
"2132",2004618,"daily",2,200460008,1,55,64,NA
"1463",2004619,"daily",2,200460011,1,18,19,NA
"2133",2004619,"daily",2,200460010,1,55,64,NA
"1464",2004620,"daily",2,200460012,1,55,64,NA
"2134",2004620,"daily",2,200460013,1,20,24,NA
"1465",2004621,"daily",2,200460015,1,18,19,NA
"2135",2004621,"daily",2,200460014,1,55,64,NA
"1466",2004622,"a few times a year",1,200460018,1,NA,NA,NA
"2136",2004622,"daily",2,200460016,1,55,64,NA
"337",2004622,"daily",2,200460017,1,18,19,NA
"1467",2004623,"daily",2,200460019,1,55,64,NA
"2137",2004623,"daily",2,200460020,1,18,19,NA
"1468",2004624,"daily",2,200460021,1,55,64,NA
"2138",2004624,"daily",2,200460022,1,18,19,NA
"1469",2004625,"daily",2,200460024,1,18,19,NA
"2139",2004625,"daily",2,200460023,1,55,64,NA
"1470",2004626,"daily",2,200460025,1,55,64,NA
"2140",2004626,"daily",2,200460026,1,18,19,NA
"1471",2004627,"daily",2,200460028,1,20,24,NA
"2141",2004627,"daily",2,200460027,1,55,64,NA
"1472",2004628,"daily",2,200460029,1,55,64,NA
"2142",2004628,"daily",2,200460030,1,18,19,NA
"1473",2004629,"a few times a year",5,200460036,1,35,44,NA
"2143",2004629,"a few times a year",5,200460037,1,35,44,NA
"338",2004629,"a few times a year",5,200460038,1,25,34,NA
"412",2004629,"a few times a year",5,200460034,1,25,34,NA
"55",2004629,"a few times a year",5,200460035,1,15,19,NA
"64",2004629,"daily",2,200460031,1,55,64,NA
"73",2004629,"daily",2,200460032,1,20,24,NA
"81",2004629,"monthly",1,200460033,1,25,34,NA
"1474",2004630,"daily",2,200460039,1,55,64,NA
"2144",2004630,"daily",2,200460040,1,20,24,NA
"339",2004630,"monthly",1,200460041,1,25,34,NA
"1475",2004631,"daily",2,200460042,1,55,64,NA
"2145",2004631,"daily",2,200460043,1,20,24,NA
"1476",2004633,"daily",2,200460046,1,20,24,NA
"2146",2004633,"daily",2,200460045,1,55,64,NA
"1477",2004634,"daily",2,200460048,1,55,64,NA
"2147",2004634,"daily",2,200460049,1,20,24,NA
"1478",2004636,"daily",2,200460052,1,20,24,NA
"2148",2004636,"daily",2,200460051,1,55,64,NA
"1479",2004639,"daily",2,200460054,1,20,24,NA
"2149",2004639,"daily",2,200460053,1,55,64,NA
"1480",2004640,"daily",2,200460055,1,55,64,NA
"2150",2004640,"daily",2,200460056,1,20,24,NA
"1481",2004727,"weekly",3,200470007,1,55,64,NA
"2151",2004727,"weekly",3,200470008,1,80,84,NA
"340",2004727,"weekly",3,200470006,1,70,74,NA
"1482",2004729,"monthly",1,200470010,1,45,54,NA
"1483",2004838,"a few times a year",2,200480012,1,55,64,NA
"2152",2004838,"a few times a year",2,200480010,1,20,24,NA
"341",2004838,"monthly",1,200480011,1,25,34,NA
"1484",2004843,"monthly",2,200480013,1,25,34,NA
"2153",2004843,"monthly",2,200480014,1,20,24,NA
"1485",2004911,"daily",1,200490003,1,55,64,NA
"1486",2004912,"daily",1,200490001,1,55,64,NA
"1487",2004915,"daily",1,200490003,1,55,64,NA
"1488",2004917,"daily",1,200490006,1,55,64,NA
"1489",2004919,"daily",1,200490008,1,55,64,NA
"1490",2004920,"daily",1,200490010,1,55,64,NA
"1491",2004922,"daily",1,200490014,1,55,64,NA
"1492",2004923,"daily",1,200490016,1,55,64,NA
"1493",2004924,"daily",1,200490018,1,55,64,NA
"1494",2004925,"daily",1,200490020,1,55,64,NA
"1495",2004926,"daily",1,200490022,1,55,64,NA
"1496",2004927,"daily",1,200490024,1,55,64,NA
"1497",2004928,"daily",1,200490026,1,55,64,NA
"1498",2004929,"daily",1,200490028,1,55,64,NA
"1499",2004930,"daily",1,200490030,1,55,64,NA
"1500",2004931,"daily",1,200490032,1,55,64,NA
"1501",2004932,"daily",1,200490034,1,55,64,NA
"1502",2004933,"daily",1,200490036,1,55,64,NA
"1503",2004934,"daily",1,200490038,1,55,64,NA
"1504",2004935,"daily",1,200490040,1,55,64,NA
"1505",2004938,"daily",1,200490042,1,55,64,NA
"1506",2004940,"daily",1,200490044,1,55,64,NA
"1507",2004941,"daily",1,200490047,1,55,64,NA
"1508",2004942,"daily",1,200490049,1,55,64,NA
"1509",2004943,"daily",1,200490051,1,55,64,NA
"1510",2005009,"weekly",1,200500002,1,55,64,NA
"1511",2005010,"weekly",1,200500001,1,55,64,NA
"1512",2005016,"weekly",1,200500005,1,55,64,NA
"1513",2005220,"daily",4,200520003,1,35,44,NA
"2154",2005220,"daily",4,200520004,1,5,11,NA
"342",2005220,"daily",4,200520002,1,5,11,NA
"413",2005220,"daily",4,200520001,1,30,34,NA
"1514",2005309,"daily",1,200530001,1,70,74,NA
"1515",2005310,"daily",1,200530002,1,70,74,NA
"1516",2005311,"daily",1,200530003,1,70,74,NA
"1517",2005312,"daily",1,200530001,1,70,74,NA
"1518",2005313,"daily",1,200530002,1,70,74,NA
"1519",2005314,"daily",1,200530004,1,70,74,NA
"1520",2005315,"daily",1,200530006,1,70,74,NA
"1521",2005316,"daily",1,200530007,1,70,74,NA
"1522",2005318,"daily",1,200530009,1,70,74,NA
"1523",2005319,"daily",1,200530010,1,70,74,NA
"1524",2005320,"daily",1,200530014,1,70,74,NA
"2155",2005320,"monthly",1,200530015,1,25,34,NA
"1525",2005321,"daily",1,200530016,1,70,74,NA
"1526",2005322,"daily",1,200530018,1,70,74,NA
"1527",2005323,"daily",1,200530020,1,70,74,NA
"1528",2005324,"daily",1,200530028,1,70,74,NA
"1529",2005326,"daily",1,200530029,1,70,74,NA
"1530",2005327,"daily",1,200530033,1,70,74,NA
"1531",2005328,"daily",1,200530034,1,70,74,NA
"1532",2005329,"daily",1,200530036,1,70,74,NA
"1533",2005330,"daily",1,200530039,1,70,74,NA
"1534",2005332,"daily",1,200530049,1,70,74,NA
"1535",2005334,"daily",1,200530054,1,70,74,NA
"1536",2005335,"daily",1,200530055,1,70,74,NA
"1537",2005336,"daily",1,200530057,1,70,74,NA
"1538",2005337,"daily",1,200530059,1,70,74,NA
"1539",2005338,"daily",1,200530060,1,70,74,NA
"1540",2005339,"daily",1,200530061,1,70,74,NA
"1541",2005340,"daily",1,200530062,1,70,74,NA
"1542",2005341,"daily",1,200530065,1,70,74,NA
"1543",2005342,"daily",1,200530068,1,70,74,NA
"1544",2005343,"daily",1,200530070,1,70,74,NA
"1545",2005409,"monthly",1,200540006,1,1,4,NA
"1546",2005419,"weekly",1,200540009,1,25,34,NA
"1547",2005509,"daily",1,200550003,1,65,69,NA
"1548",2005510,"daily",1,200550001,1,65,69,NA
"1549",2005511,"daily",1,200550002,1,65,69,NA
"1550",2005512,"daily",1,200550001,1,65,69,NA
"1551",2005513,"daily",1,200550002,1,65,69,NA
"1552",2005514,"daily",1,200550005,1,65,69,NA
"1553",2005515,"daily",1,200550008,1,65,69,NA
"1554",2005516,"daily",1,200550009,1,65,69,NA
"1555",2005517,"daily",1,200550015,1,65,69,NA
"1556",2005518,"daily",1,200550016,1,65,69,NA
"1557",2005519,"daily",1,200550017,1,65,69,NA
"1558",2005520,"daily",1,200550018,1,65,69,NA
"1559",2005521,"daily",1,200550020,1,65,69,NA
"1560",2005522,"daily",1,200550022,1,65,69,NA
"1561",2005523,"daily",1,200550023,1,65,69,NA
"1562",2005524,"daily",1,200550024,1,65,69,NA
"1563",2005525,"daily",1,200550026,1,65,69,NA
"1564",2005526,"daily",1,200550030,1,65,69,NA
"1565",2005527,"daily",1,200550034,1,65,69,NA
"1566",2005528,"daily",1,200550035,1,65,69,NA
"2156",2005528,"monthly",1,200550036,1,5,9,NA
"1567",2005529,"daily",1,200550038,1,65,69,NA
"1568",2005530,"daily",1,200550039,1,65,69,NA
"1569",2005531,"daily",1,200550043,1,65,69,NA
"1570",2005533,"daily",1,200550044,1,65,69,NA
"1571",2005534,"daily",1,200550045,1,65,69,NA
"2157",2005534,"weekly",1,200550047,1,5,9,NA
"1572",2005535,"daily",1,200550048,1,65,69,NA
"1573",2005536,"daily",1,200550049,1,65,69,NA
"1574",2005537,"daily",1,200550050,1,65,69,NA
"1575",2005538,"daily",1,200550051,1,65,69,NA
"1576",2005539,"daily",1,200550061,1,65,69,NA
"1577",2005541,"daily",1,200550064,1,65,69,NA
"1578",2005543,"daily",1,200550065,1,65,69,NA
"1579",2005609,"weekly",1,200560003,1,70,74,NA
"1580",2005612,"weekly",1,200560001,1,70,74,NA
"1581",2005613,"weekly",1,200560002,1,70,74,NA
"1582",2005615,"weekly",1,200560005,1,70,74,NA
"1583",2005618,"weekly",1,200560006,1,70,74,NA
"1584",2005622,"weekly",1,200560009,1,70,74,NA
"1585",2005623,"weekly",1,200560010,1,70,74,NA
"1586",2005625,"monthly",1,200560011,1,70,74,NA
"1587",2005626,"weekly",1,200560014,1,70,74,NA
"1588",2005627,"weekly",1,200560016,1,70,74,NA
"1589",2005628,"monthly",4,200560026,1,20,24,NA
"2158",2005628,"monthly",4,200560023,1,45,54,NA
"343",2005628,"monthly",4,200560024,1,45,54,NA
"414",2005628,"monthly",4,200560025,1,15,19,NA
"56",2005628,"weekly",5,200560020,1,45,54,NA
"65",2005628,"weekly",5,200560018,1,70,74,NA
"74",2005628,"weekly",5,200560019,1,45,54,NA
"82",2005628,"weekly",5,200560021,1,20,24,NA
"91",2005628,"weekly",5,200560022,1,15,19,NA
"1590",2005630,"daily",1,200560028,1,70,74,NA
"2159",2005630,"weekly",1,200560027,1,70,74,NA
"1591",2005634,"weekly",1,200560029,1,70,74,NA
"1592",2005635,"weekly",1,200560032,1,70,74,NA
"1593",2005636,"weekly",1,200560033,1,70,74,NA
"1594",2005642,"weekly",1,200560041,1,75,79,NA
"1595",2005909,"daily",1,200590001,1,65,69,NA
"1596",2005910,"daily",1,200590002,1,65,69,NA
"1597",2005913,"daily",1,200590001,1,65,69,NA
"1598",2005914,"daily",1,200590002,1,65,69,NA
"1599",2005918,"daily",1,200590004,1,65,69,NA
"1600",2005919,"daily",1,200590007,1,65,69,NA
"1601",2005921,"daily",1,200590008,1,65,69,NA
"1602",2005925,"daily",1,200590009,1,65,69,NA
"1603",2005926,"a few times a year",1,200590013,1,65,69,NA
"2160",2005926,"daily",1,200590012,1,65,69,NA
"1604",2005927,"daily",1,200590015,1,70,74,NA
"1605",2005928,"daily",1,200590016,1,70,74,NA
"1606",2005929,"daily",1,200590019,1,70,74,NA
"1607",2005930,"monthly",2,200590022,1,65,69,NA
"2161",2005930,"monthly",2,200590021,1,65,69,NA
"1608",2005933,"daily",1,200590030,1,70,74,NA
"1609",2005934,"daily",1,200590031,1,70,74,NA
"1610",2005935,"daily",1,200590032,1,70,74,NA
"1611",2005936,"daily",1,200590033,1,70,74,NA
"1612",2005938,"daily",1,200590034,1,70,74,NA
"1613",2005942,"daily",1,200590035,1,70,74,NA
"1614",2005943,"daily",1,200590036,1,70,74,NA
"1615",2006009,"daily",1,200600001,1,65,69,NA
"1616",2006010,"daily",1,200600002,1,65,69,NA
"1617",2006011,"daily",1,200600003,1,65,69,NA
"1618",2006018,"daily",1,200600001,1,65,69,NA
"1619",2006019,"daily",1,200600002,1,65,69,NA
"1620",2006021,"daily",1,200600003,1,65,69,NA
"1621",2006022,"daily",1,200600004,1,65,69,NA
"1622",2006023,"daily",1,200600005,1,65,69,NA
"1623",2006024,"daily",1,200600006,1,65,69,NA
"1624",2006027,"daily",1,200600007,1,65,69,NA
"1625",2006028,"daily",1,200600008,1,65,69,NA
"1626",2006029,"daily",1,200600009,1,65,69,NA
"1627",2006030,"daily",1,200600010,1,65,69,NA
"1628",2006032,"daily",1,200600011,1,65,69,NA
"1629",2006034,"daily",1,200600012,1,65,69,NA
"1630",2006035,"daily",1,200600013,1,65,69,NA
"1631",2006036,"daily",1,200600014,1,65,69,NA
"1632",2006037,"daily",1,200600015,1,65,69,NA
"1633",2006038,"daily",1,200600016,1,65,69,NA
"1634",2006039,"daily",1,200600017,1,65,69,NA
"1635",2006040,"daily",1,200600018,1,65,69,NA
"1636",2006041,"daily",1,200600019,1,65,69,NA
"1637",2006042,"daily",1,200600020,1,65,69,NA
"1638",2006043,"daily",1,200600021,1,65,69,NA
"1639",2006109,"daily",1,200610001,1,70,74,NA
"2162",2006109,"weekly",3,200610002,1,10,14,NA
"344",2006109,"weekly",3,200610003,1,35,44,NA
"415",2006109,"weekly",3,200610004,1,55,64,NA
"1640",2006132,"monthly",4,200610001,1,45,54,NA
"2163",2006132,"monthly",4,200610002,1,45,54,NA
"345",2006132,"monthly",4,200610003,1,45,54,NA
"416",2006132,"monthly",4,200610004,1,10,14,NA
"1641",2006138,"daily",1,200610005,1,55,64,NA
"1642",2006139,"daily",1,200610006,1,45,54,NA
"1643",2006212,"daily",2,200620001,1,25,29,NA
"2164",2006212,"daily",2,200620002,1,35,44,NA
"1644",2006213,"daily",4,200620006,1,35,44,NA
"2165",2006213,"daily",4,200620007,1,35,44,NA
"346",2006213,"daily",4,200620008,1,45,54,NA
"417",2006213,"daily",4,200620005,1,25,29,NA
"1645",2006214,"daily",5,200620025,1,25,29,NA
"2166",2006214,"daily",5,200620026,1,35,44,NA
"347",2006214,"daily",5,200620027,1,35,44,NA
"418",2006214,"daily",5,200620028,1,NA,NA,NA
"57",2006214,"daily",5,200620029,1,1,4,NA
"1646",2006215,"daily",5,200620051,1,1,4,NA
"2167",2006215,"daily",5,200620049,1,45,54,NA
"348",2006215,"daily",5,200620046,1,25,29,NA
"419",2006215,"daily",5,200620047,1,35,44,NA
"58",2006215,"daily",5,200620048,1,35,44,NA
"66",2006215,"first time",1,200620050,1,15,19,NA
"1647",2006217,"a few times a year",1,200620072,1,15,19,NA
"2168",2006217,"daily",4,200620068,1,25,29,NA
"349",2006217,"daily",4,200620071,1,45,54,NA
"420",2006217,"daily",4,200620069,1,35,44,NA
"59",2006217,"daily",4,200620070,1,35,44,NA
"1648",2006218,"daily",4,200620088,1,35,44,NA
"2169",2006218,"daily",4,200620089,1,45,54,NA
"350",2006218,"daily",4,200620086,1,25,29,NA
"421",2006218,"daily",4,200620087,1,35,44,NA
"1649",2006309,"daily",1,200630001,1,55,64,NA
"1650",2006409,"daily",1,200640001,1,55,64,NA
"1651",2006410,"daily",1,200640002,1,55,64,NA
"1652",2006411,"daily",1,200640003,1,55,64,NA
"1653",2006414,"daily",1,200640001,1,55,64,NA
"1654",2006416,"daily",1,200640002,1,55,64,NA
"1655",2006419,"daily",1,200640003,1,55,64,NA
"1656",2006420,"daily",1,200640004,1,55,64,NA
"1657",2006424,"daily",1,200640005,1,55,64,NA
"1658",2006426,"daily",1,200640006,1,55,64,NA
"1659",2006427,"daily",1,200640007,1,55,64,NA
"1660",2006429,"daily",1,200640008,1,55,64,NA
"1661",2006430,"daily",1,200640009,1,55,64,NA
"1662",2006431,"daily",1,200640010,1,55,64,NA
"1663",2006432,"daily",1,200640011,1,55,64,NA
"1664",2006434,"daily",1,200640013,1,55,64,NA
"1665",2006435,"daily",1,200640014,1,55,64,NA
"1666",2006436,"daily",1,200640015,1,55,64,NA
"1667",2006438,"daily",1,200640016,1,55,64,NA
"1668",2006439,"daily",1,200640017,1,55,64,NA
"1669",2006440,"daily",1,200640018,1,55,64,NA
"1670",2006441,"daily",1,200640019,1,55,64,NA
"1671",2006442,"daily",1,200640020,1,55,64,NA
"1672",2006443,"daily",1,200640021,1,55,64,NA
"1673",2006515,"daily",1,200650002,1,65,69,NA
"1674",2006518,"daily",1,200650004,1,65,69,NA
"2170",2006518,"weekly",1,200650005,1,10,14,NA
"1675",2006522,"daily",1,200650006,1,65,69,NA
"1676",2006524,"daily",1,200650007,1,65,69,NA
"1677",2006525,"daily",1,200650009,1,65,69,NA
"2171",2006525,"weekly",1,200650010,1,10,14,NA
"1678",2006526,"daily",1,200650011,1,65,69,NA
"2172",2006526,"weekly",1,200650014,1,10,14,NA
"1679",2006536,"daily",1,200650017,1,65,69,NA
"1680",2006537,"daily",1,200650018,1,65,69,NA
"1681",2006538,"daily",1,200650019,1,65,69,NA
"1682",2006541,"daily",1,200650021,1,65,69,NA
"1683",2006543,"daily",1,200650022,1,65,69,NA
"2173",2006543,"weekly",1,200650023,1,35,44,NA
"1684",2006609,"daily",1,200660001,1,65,69,NA
"1685",2006610,"daily",1,200660002,1,65,69,NA
"1686",2006611,"daily",1,200660003,1,65,69,NA
"1687",2006615,"daily",1,200660001,1,65,69,NA
"1688",2006616,"daily",1,200660002,1,65,69,NA
"1689",2006618,"daily",1,200660004,1,65,69,NA
"1690",2006619,"daily",1,200660005,1,70,74,NA
"1691",2006621,"daily",1,200660007,1,65,69,NA
"1692",2006622,"daily",1,200660008,1,65,69,NA
"1693",2006623,"daily",1,200660010,1,70,74,NA
"1694",2006624,"daily",1,200660011,1,65,69,NA
"1695",2006625,"daily",1,200660013,1,65,69,NA
"1696",2006626,"daily",1,200660018,1,65,69,NA
"1697",2006628,"daily",1,200660021,1,65,69,NA
"1698",2006809,"daily",1,200680001,1,55,64,NA
"1699",2006909,"daily",1,200690001,1,45,54,NA
"1700",2006910,"daily",1,200690002,1,55,64,NA
"1701",2006911,"daily",1,200690003,1,55,64,NA
"1702",2006912,"daily",1,200690001,1,45,54,NA
"1703",2006913,"daily",1,200690003,1,45,54,NA
"1704",2006914,"daily",1,200690004,1,45,54,NA
"1705",2006918,"daily",1,200690005,1,45,54,NA
"1706",2006919,"daily",1,200690007,1,45,54,NA
"1707",2006920,"daily",1,200690009,1,45,54,NA
"2174",2006920,"monthly",1,200690010,1,25,34,NA
"1708",2006921,"daily",1,200690011,1,45,54,NA
"1709",2006924,"daily",1,200690012,1,55,64,NA
