id,foi,gamma_num,gamma
341,0.0091,12,0.0833
342,0.0091,12,0.0833
343,0.0091,12,0.0833
344,0.0091,12,0.0833
345,0.0091,12,0.0833
346,0.0091,12,0.0833
347,0.0091,12,0.0833
348,0.0091,12,0.0833
349,0.0091,12,0.0833
350,0.0091,12,0.0833
351,0.0091,12,0.0833
352,0.0091,12,0.0833
353,0.0091,12,0.0833
354,0.0091,12,0.0833
355,0.0091,12,0.0833
356,0.0091,12,0.0833
357,0.0091,12,0.0833
358,0.0091,12,0.0833
359,0.0091,12,0.0833
360,0.0091,12,0.0833
361,0.0091,12,0.0833
362,0.0091,12,0.0833
363,0.0091,12,0.0833
364,0.0091,12,0.0833
365,0.0091,12,0.0833
366,0.0091,12,0.0833
367,0.0091,12,0.0833
368,0.0091,12,0.0833
369,0.0091,12,0.0833
370,0.0091,12,0.0833
371,0.0091,12,0.0833
372,0.0091,12,0.0833
373,0.0091,12,0.0833
374,0.0091,12,0.0833
375,0.0091,12,0.0833
376,0.0091,12,0.0833
377,0.0091,12,0.0833
378,0.0091,12,0.0833
379,0.0091,12,0.0833
380,0.0091,12,0.0833
381,0.0091,12,0.0833
382,0.0091,12,0.0833
383,0.0091,12,0.0833
384,0.0091,12,0.0833
385,0.0091,12,0.0833
386,0.0091,12,0.0833
387,0.0091,12,0.0833
388,0.0091,12,0.0833
389,0.0091,12,0.0833
390,0.0091,12,0.0833
391,0.0091,12,0.0833
392,0.0091,12,0.0833
393,0.0091,12,0.0833
394,0.0091,12,0.0833
395,0.0091,12,0.0833
396,0.0091,12,0.0833
397,0.0091,12,0.0833
398,0.0091,12,0.0833
399,0.0091,12,0.0833
400,0.0091,12,0.0833
401,0.0091,12,0.0833
402,0.0091,12,0.0833
403,0.0091,12,0.0833
404,0.0091,12,0.0833
405,0.0091,12,0.0833
406,0.0091,12,0.0833
407,0.0091,12,0.0833
408,0.0091,12,0.0833
409,0.0091,12,0.0833
410,0.0091,12,0.0833
411,0.0091,12,0.0833
412,0.0091,12,0.0833
413,0.0091,12,0.0833
414,0.0091,12,0.0833
415,0.0091,12,0.0833
416,0.0091,12,0.0833
417,0.0091,12,0.0833
418,0.0091,12,0.0833
419,0.0091,12,0.0833
420,0.0091,12,0.0833
421,0.0091,12,0.0833
422,0.0091,12,0.0833
423,0.0091,12,0.0833
424,0.0091,12,0.0833
425,0.0091,12,0.0833
426,0.0091,12,0.0833
427,0.0091,12,0.0833
428,0.0091,12,0.0833
429,0.0091,12,0.0833
430,0.0091,12,0.0833
431,0.0091,12,0.0833
432,0.0091,12,0.0833
433,0.0091,12,0.0833
434,0.0091,12,0.0833
435,0.0091,12,0.0833
436,0.0091,12,0.0833
437,0.0091,12,0.0833
438,0.0091,12,0.0833
439,0.0091,12,0.0833
440,0.0091,12,0.0833
441,0.0091,12,0.0833
442,0.0091,12,0.0833
443,0.0091,12,0.0833
444,0.0091,12,0.0833
445,0.0091,12,0.0833
446,0.0091,12,0.0833
447,0.0091,12,0.0833
448,0.0091,12,0.0833
449,0.0091,12,0.0833
450,0.0091,12,0.0833
451,0.0091,12,0.0833
452,0.0091,12,0.0833
453,0.0091,12,0.0833
454,0.0091,12,0.0833
455,0.0091,12,0.0833
456,0.0091,12,0.0833
457,0.0091,12,0.0833
458,0.0091,12,0.0833
459,0.0091,12,0.0833
460,0.0091,12,0.0833
461,0.0091,12,0.0833
462,0.0091,12,0.0833
463,0.0091,12,0.0833
464,0.0091,12,0.0833
465,0.0091,12,0.0833
466,0.0091,12,0.0833
467,0.0091,12,0.0833
468,0.0091,12,0.0833
469,0.0091,12,0.0833
470,0.0091,12,0.0833
471,0.0091,12,0.0833
472,0.0091,12,0.0833
473,0.0091,12,0.0833
474,0.0091,12,0.0833
475,0.0091,12,0.0833
476,0.0091,12,0.0833
477,0.0091,12,0.0833
478,0.0091,12,0.0833
479,0.0091,12,0.0833
480,0.0091,12,0.0833
481,0.0091,12,0.0833
482,0.0091,12,0.0833
483,0.0091,12,0.0833
484,0.0091,12,0.0833
485,0.0091,12,0.0833
486,0.0091,12,0.0833
487,0.0091,12,0.0833
488,0.0091,12,0.0833
489,0.0091,12,0.0833
490,0.0091,12,0.0833
491,0.0091,12,0.0833
492,0.0091,12,0.0833
493,0.0091,12,0.0833
494,0.0091,12,0.0833
495,0.0091,12,0.0833
496,0.0091,12,0.0833
497,0.0091,12,0.0833
498,0.0091,12,0.0833
499,0.0091,12,0.0833
500,0.0091,12,0.0833
501,0.0091,12,0.0833
502,0.0091,12,0.0833
503,0.0091,12,0.0833
504,0.0091,12,0.0833
505,0.0091,12,0.0833
506,0.0091,12,0.0833
507,0.0091,12,0.0833
508,0.0091,12,0.0833
509,0.0091,12,0.0833
510,0.0091,12,0.0833
511,0.0091,12,0.0833
512,0.0091,12,0.0833
513,0.0091,12,0.0833
514,0.0091,12,0.0833
515,0.0091,12,0.0833
516,0.0091,12,0.0833
517,0.0091,12,0.0833
518,0.0091,12,0.0833
519,0.0091,12,0.0833
520,0.0091,12,0.0833
521,0.0091,12,0.0833
522,0.0091,12,0.0833
523,0.0091,12,0.0833
524,0.0091,12,0.0833
525,0.0091,12,0.0833
526,0.0091,12,0.0833
527,0.0091,12,0.0833
528,0.0091,12,0.0833
529,0.0091,12,0.0833
530,0.0091,12,0.0833
531,0.0091,12,0.0833
532,0.0091,12,0.0833
533,0.0091,12,0.0833
534,0.0091,12,0.0833
535,0.0091,12,0.0833
536,0.0091,12,0.0833
537,0.0091,12,0.0833
538,0.0091,12,0.0833
539,0.0091,12,0.0833
540,0.0091,12,0.0833
541,0.0091,12,0.0833
542,0.0091,12,0.0833
543,0.0091,12,0.0833
544,0.0091,12,0.0833
545,0.0091,12,0.0833
546,0.0091,12,0.0833
547,0.0091,12,0.0833
548,0.0091,12,0.0833
549,0.0091,12,0.0833
550,0.0091,12,0.0833
551,0.0091,12,0.0833
552,0.0091,12,0.0833
553,0.0091,12,0.0833
554,0.0091,12,0.0833
555,0.0091,12,0.0833
556,0.0091,12,0.0833
557,0.0091,12,0.0833
558,0.0091,12,0.0833
559,0.0091,12,0.0833
560,0.0091,12,0.0833
561,0.0091,12,0.0833
562,0.0091,12,0.0833
563,0.0091,12,0.0833
564,0.0091,12,0.0833
565,0.0091,12,0.0833
566,0.0091,12,0.0833
567,0.0091,12,0.0833
568,0.0091,12,0.0833
569,0.0091,12,0.0833
570,0.0091,12,0.0833
571,0.0091,12,0.0833
572,0.0091,12,0.0833
573,0.0091,12,0.0833
574,0.0091,12,0.0833
575,0.0091,12,0.0833
576,0.0091,12,0.0833
577,0.0091,12,0.0833
578,0.0091,12,0.0833
579,0.0091,12,0.0833
580,0.0091,12,0.0833
581,0.0091,12,0.0833
582,0.0091,12,0.0833
583,0.0091,12,0.0833
584,0.0091,12,0.0833
585,0.0091,12,0.0833
586,0.0091,12,0.0833
587,0.0091,12,0.0833
588,0.0091,12,0.0833
589,0.0091,12,0.0833
590,0.0091,12,0.0833
591,0.0091,12,0.0833
592,0.0091,12,0.0833
593,0.0091,12,0.0833
594,0.0091,12,0.0833
595,0.0091,12,0.0833
596,0.0091,12,0.0833
597,0.0091,12,0.0833
598,0.0091,12,0.0833
599,0.0091,12,0.0833
600,0.0091,12,0.0833
601,0.0091,12,0.0833
602,0.0091,12,0.0833
603,0.0091,12,0.0833
604,0.0091,12,0.0833
605,0.0091,12,0.0833
606,0.0091,12,0.0833
607,0.0091,12,0.0833
608,0.0091,12,0.0833
609,0.0091,12,0.0833
610,0.0091,12,0.0833
611,0.0091,12,0.0833
612,0.0091,12,0.0833
613,0.0091,12,0.0833
614,0.0091,12,0.0833
615,0.0091,12,0.0833
616,0.0091,12,0.0833
617,0.0091,12,0.0833
618,0.0091,12,0.0833
619,0.0091,12,0.0833
620,0.0091,12,0.0833
621,0.0091,12,0.0833
622,0.0091,12,0.0833
623,0.0091,12,0.0833
624,0.0091,12,0.0833
625,0.0091,12,0.0833
626,0.0091,12,0.0833
627,0.0091,12,0.0833
628,0.0091,12,0.0833
629,0.0091,12,0.0833
630,0.0091,12,0.0833
631,0.0091,12,0.0833
632,0.0091,12,0.0833
633,0.0091,12,0.0833
634,0.0091,12,0.0833
635,0.0091,12,0.0833
636,0.0091,12,0.0833
637,0.0091,12,0.0833
638,0.0091,12,0.0833
639,0.0091,12,0.0833
640,0.0091,12,0.0833
641,0.0091,12,0.0833
642,0.0091,12,0.0833
643,0.0091,12,0.0833
644,0.0091,12,0.0833
645,0.0091,12,0.0833
646,0.0091,12,0.0833
647,0.0091,12,0.0833
648,0.0091,12,0.0833
649,0.0091,12,0.0833
650,0.0091,12,0.0833
651,0.0091,12,0.0833
652,0.0091,12,0.0833
653,0.0091,12,0.0833
654,0.0091,12,0.0833
655,0.0091,12,0.0833
656,0.0091,12,0.0833
657,0.0091,12,0.0833
658,0.0091,12,0.0833
659,0.0091,12,0.0833
660,0.0091,12,0.0833
661,0.0091,12,0.0833
662,0.0091,12,0.0833
663,0.0091,12,0.0833
664,0.0091,12,0.0833
665,0.0091,12,0.0833
666,0.0091,12,0.0833
667,0.0091,12,0.0833
668,0.0091,12,0.0833
669,0.0091,12,0.0833
670,0.0091,12,0.0833
671,0.0091,12,0.0833
672,0.0091,12,0.0833
673,0.0091,12,0.0833
674,0.0091,12,0.0833
675,0.0091,12,0.0833
676,0.0091,12,0.0833
677,0.0091,12,0.0833
678,0.0091,12,0.0833
679,0.0091,12,0.0833
680,0.0091,12,0.0833
681,0.0091,12,0.0833
682,0.0091,12,0.0833
683,0.0091,12,0.0833
684,0.0091,12,0.0833
685,0.0091,12,0.0833
686,0.0091,12,0.0833
687,0.0091,12,0.0833
688,0.0091,12,0.0833
689,0.0091,12,0.0833
690,0.0091,12,0.0833
691,0.0091,12,0.0833
692,0.0091,12,0.0833
693,0.0091,12,0.0833
694,0.0091,12,0.0833
695,0.0091,12,0.0833
696,0.0091,12,0.0833
697,0.0091,12,0.0833
698,0.0091,12,0.0833
699,0.0091,12,0.0833
700,0.0091,12,0.0833
701,0.0091,12,0.0833
702,0.0091,12,0.0833
703,0.0091,12,0.0833
704,0.0091,12,0.0833
705,0.0091,12,0.0833
706,0.0091,12,0.0833
707,0.0091,12,0.0833
708,0.0091,12,0.0833
709,0.0091,12,0.0833
710,0.0091,12,0.0833
711,0.0091,12,0.0833
712,0.0091,12,0.0833
713,0.0091,12,0.0833
714,0.0091,12,0.0833
715,0.0091,12,0.0833
716,0.0091,12,0.0833
717,0.0091,12,0.0833
718,0.0091,12,0.0833
719,0.0091,12,0.0833
720,0.0091,12,0.0833
721,0.0091,12,0.0833
722,0.0091,12,0.0833
723,0.0091,12,0.0833
724,0.0091,12,0.0833
725,0.0091,12,0.0833
726,0.0091,12,0.0833
727,0.0091,12,0.0833
728,0.0091,12,0.0833
729,0.0091,12,0.0833
730,0.0091,12,0.0833
731,0.0091,12,0.0833
732,0.0091,12,0.0833
733,0.0091,12,0.0833
734,0.0091,12,0.0833
735,0.0091,12,0.0833
736,0.0091,12,0.0833
737,0.0091,12,0.0833
738,0.0091,12,0.0833
739,0.0091,12,0.0833
740,0.0091,12,0.0833
741,0.0091,12,0.0833
742,0.0091,12,0.0833
743,0.0091,12,0.0833
744,0.0091,12,0.0833
745,0.0091,12,0.0833
746,0.0091,12,0.0833
747,0.0091,12,0.0833
748,0.0091,12,0.0833
749,0.0091,12,0.0833
750,0.0091,12,0.0833
751,0.0091,12,0.0833
752,0.0091,12,0.0833
753,0.0091,12,0.0833
754,0.0091,12,0.0833
755,0.0091,12,0.0833
756,0.0091,12,0.0833
757,0.0091,12,0.0833
758,0.0091,12,0.0833
759,0.0091,12,0.0833
760,0.0091,12,0.0833
761,0.0091,12,0.0833
762,0.0091,12,0.0833
763,0.0091,12,0.0833
764,0.0091,12,0.0833
765,0.0091,12,0.0833
766,0.0091,12,0.0833
767,0.0091,12,0.0833
768,0.0091,12,0.0833
769,0.0091,12,0.0833
770,0.0091,12,0.0833
771,0.0091,12,0.0833
772,0.0091,12,0.0833
773,0.0091,12,0.0833
774,0.0091,12,0.0833
775,0.0091,12,0.0833
776,0.0091,12,0.0833
777,0.0091,12,0.0833
778,0.0091,12,0.0833
779,0.0091,12,0.0833
780,0.0091,12,0.0833
781,0.0091,12,0.0833
782,0.0091,12,0.0833
783,0.0091,12,0.0833
784,0.0091,12,0.0833
785,0.0091,12,0.0833
786,0.0091,12,0.0833
787,0.0091,12,0.0833
788,0.0091,12,0.0833
789,0.0091,12,0.0833
790,0.0091,12,0.0833
791,0.0091,12,0.0833
792,0.0091,12,0.0833
793,0.0091,12,0.0833
794,0.0091,12,0.0833
795,0.0091,12,0.0833
796,0.0091,12,0.0833
797,0.0091,12,0.0833
798,0.0091,12,0.0833
799,0.0091,12,0.0833
800,0.0091,12,0.0833
801,0.0091,12,0.0833
802,0.0091,12,0.0833
803,0.0091,12,0.0833
804,0.0091,12,0.0833
805,0.0091,12,0.0833
806,0.0091,12,0.0833
807,0.0091,12,0.0833
808,0.0091,12,0.0833
809,0.0091,12,0.0833
810,0.0091,12,0.0833
811,0.0091,12,0.0833
812,0.0091,12,0.0833
813,0.0091,12,0.0833
814,0.0091,12,0.0833
815,0.0091,12,0.0833
816,0.0091,12,0.0833
817,0.0091,12,0.0833
818,0.0091,12,0.0833
819,0.0091,12,0.0833
820,0.0091,12,0.0833
821,0.0091,12,0.0833
822,0.0091,12,0.0833
823,0.0091,12,0.0833
824,0.0091,12,0.0833
825,0.0091,12,0.0833
826,0.0091,12,0.0833
827,0.0091,12,0.0833
828,0.0091,12,0.0833
829,0.0091,12,0.0833
830,0.0091,12,0.0833
831,0.0091,12,0.0833
832,0.0091,12,0.0833
833,0.0091,12,0.0833
834,0.0091,12,0.0833
835,0.0091,12,0.0833
836,0.0091,12,0.0833
837,0.0091,12,0.0833
838,0.0091,12,0.0833
839,0.0091,12,0.0833
840,0.0091,12,0.0833
841,0.0091,12,0.0833
842,0.0091,12,0.0833
843,0.0091,12,0.0833
844,0.0091,12,0.0833
845,0.0091,12,0.0833
846,0.0091,12,0.0833
847,0.0091,12,0.0833
848,0.0091,12,0.0833
849,0.0091,12,0.0833
850,0.0091,12,0.0833
851,0.0091,12,0.0833
852,0.0091,12,0.0833
853,0.0091,12,0.0833
854,0.0091,12,0.0833
855,0.0091,12,0.0833
856,0.0091,12,0.0833
857,0.0091,12,0.0833
858,0.0091,12,0.0833
859,0.0091,12,0.0833
860,0.0091,12,0.0833
861,0.0091,12,0.0833
862,0.0091,12,0.0833
863,0.0091,12,0.0833
864,0.0091,12,0.0833
865,0.0091,12,0.0833
866,0.0091,12,0.0833
867,0.0091,12,0.0833
868,0.0091,12,0.0833
869,0.0091,12,0.0833
870,0.0091,12,0.0833
871,0.0091,12,0.0833
872,0.0091,12,0.0833
873,0.0091,12,0.0833
874,0.0091,12,0.0833
875,0.0091,12,0.0833
876,0.0091,12,0.0833
877,0.0091,12,0.0833
878,0.0091,12,0.0833
879,0.0091,12,0.0833
880,0.0091,12,0.0833
881,0.0091,12,0.0833
882,0.0091,12,0.0833
883,0.0091,12,0.0833
884,0.0091,12,0.0833
885,0.0091,12,0.0833
886,0.0091,12,0.0833
887,0.0091,12,0.0833
888,0.0091,12,0.0833
889,0.0091,12,0.0833
890,0.0091,12,0.0833
891,0.0091,12,0.0833
892,0.0091,12,0.0833
893,0.0091,12,0.0833
894,0.0091,12,0.0833
895,0.0091,12,0.0833
896,0.0091,12,0.0833
897,0.0091,12,0.0833
898,0.0091,12,0.0833
899,0.0091,12,0.0833
900,0.0091,12,0.0833
901,0.0091,12,0.0833
902,0.0091,12,0.0833
903,0.0091,12,0.0833
904,0.0091,12,0.0833
905,0.0091,12,0.0833
906,0.0091,12,0.0833
907,0.0091,12,0.0833
908,0.0091,12,0.0833
909,0.0091,12,0.0833
910,0.0091,12,0.0833
911,0.0091,12,0.0833
912,0.0091,12,0.0833
913,0.0091,12,0.0833
914,0.0091,12,0.0833
915,0.0091,12,0.0833
916,0.0091,12,0.0833
917,0.0091,12,0.0833
918,0.0091,12,0.0833
919,0.0091,12,0.0833
920,0.0091,12,0.0833
921,0.0091,12,0.0833
922,0.0091,12,0.0833
923,0.0091,12,0.0833
924,0.0091,12,0.0833
925,0.0091,12,0.0833
926,0.0091,12,0.0833
927,0.0091,12,0.0833
928,0.0091,12,0.0833
929,0.0091,12,0.0833
930,0.0091,12,0.0833
931,0.0091,12,0.0833
932,0.0091,12,0.0833
933,0.0091,12,0.0833
934,0.0091,12,0.0833
935,0.0091,12,0.0833
936,0.0091,12,0.0833
937,0.0091,12,0.0833
938,0.0091,12,0.0833
939,0.0091,12,0.0833
940,0.0091,12,0.0833
941,0.0091,12,0.0833
942,0.0091,12,0.0833
943,0.0091,12,0.0833
944,0.0091,12,0.0833
945,0.0091,12,0.0833
946,0.0091,12,0.0833
947,0.0091,12,0.0833
948,0.0091,12,0.0833
949,0.0091,12,0.0833
950,0.0091,12,0.0833
951,0.0091,12,0.0833
952,0.0091,12,0.0833
953,0.0091,12,0.0833
954,0.0091,12,0.0833
955,0.0091,12,0.0833
956,0.0091,12,0.0833
957,0.0091,12,0.0833
958,0.0091,12,0.0833
959,0.0091,12,0.0833
960,0.0091,12,0.0833
961,0.0091,12,0.0833
962,0.0091,12,0.0833
963,0.0091,12,0.0833
964,0.0091,12,0.0833
965,0.0091,12,0.0833
966,0.0091,12,0.0833
967,0.0091,12,0.0833
968,0.0091,12,0.0833
969,0.0091,12,0.0833
970,0.0091,12,0.0833
971,0.0091,12,0.0833
972,0.0091,12,0.0833
973,0.0091,12,0.0833
974,0.0091,12,0.0833
975,0.0091,12,0.0833
976,0.0091,12,0.0833
977,0.0091,12,0.0833
978,0.0091,12,0.0833
979,0.0091,12,0.0833
980,0.0091,12,0.0833
981,0.0091,12,0.0833
982,0.0091,12,0.0833
983,0.0091,12,0.0833
984,0.0091,12,0.0833
985,0.0091,12,0.0833
986,0.0091,12,0.0833
987,0.0091,12,0.0833
988,0.0091,12,0.0833
989,0.0091,12,0.0833
990,0.0091,12,0.0833
991,0.0091,12,0.0833
992,0.0091,12,0.0833
993,0.0091,12,0.0833
994,0.0091,12,0.0833
995,0.0091,12,0.0833
