id,foi,R0,wave
2414,0.1252,1,43
2415,0.1252,1,43
2416,0.1252,1,43
2417,0.1252,1,43
2418,0.1252,1,43
2419,0.1252,1,43
2420,0.1252,1,43
2421,0.1252,1,43
2422,0.1252,1,43
2423,0.1252,1,43
2424,0.1252,1,43
2425,0.1252,1,43
2426,0.1252,1,43
2427,0.1252,1,43
2428,0.1252,1,43
2429,0.1252,1,43
2430,0.1252,1,43
2431,0.1252,1,43
2432,0.1252,1,43
2433,0.1252,1,43
2434,0.1252,1,43
2435,0.1252,1,43
2436,0.1252,1,43
2437,0.1252,1,43
2438,0.1252,1,43
2439,0.1252,1,43
2440,0.1252,1,43
2441,0.1252,1,43
2442,0.1252,1,43
2443,0.1252,1,43
2444,0.1252,1,43
2445,0.1252,1,43
2446,0.1252,1,43
2447,0.1252,1,43
2448,0.1252,1,43
2449,0.1252,1,43
2450,0.1252,1,43
2451,0.1252,1,43
2452,0.1252,1,43
2453,0.1252,1,43
2454,0.1252,1,43
2455,0.1252,1,43
2456,0.1252,1,43
2457,0.1252,1,43
2458,0.1252,1,43
2459,0.1252,1,43
2460,0.1252,1,43
2461,0.1252,1,43
2462,0.1252,1,43
2463,0.1252,1,43
2464,0.1252,1,43
2465,0.1252,1,43
2466,0.1252,1,43
2467,0.1252,1,43
2468,0.1252,1,43
2469,0.1252,1,43
2470,0.1252,1,43
2471,0.1252,1,43
2472,0.1252,1,43
2473,0.1252,1,43
2474,0.1252,1,43
2475,0.1252,1,43
2476,0.1252,1,43
2477,0.1252,1,43
2478,0.1252,1,43
2479,0.1252,1,43
2480,0.1252,1,43
2481,0.1252,1,43
2482,0.1252,1,43
2483,0.1252,1,43
2484,0.1252,1,43
2485,0.1252,1,43
2486,0.1252,1,43
2487,0.1252,1,43
2488,0.1252,1,43
2489,0.1252,1,43
2490,0.1252,1,43
2491,0.1252,1,43
2492,0.1252,1,43
2493,0.1252,1,43
2494,0.1252,1,43
2495,0.1252,1,43
2496,0.1252,1,43
2497,0.1252,1,43
2498,0.1252,1,43
2499,0.1252,1,43
2500,0.1252,1,43
2501,0.1252,1,43
2502,0.1252,1,43
2503,0.1252,1,43
2504,0.1252,1,43
2505,0.1252,1,43
2506,0.1252,1,43
2507,0.1252,1,43
2508,0.1252,1,43
2509,0.1252,1,43
2510,0.1252,1,43
2511,0.1252,1,43
2512,0.1252,1,43
2513,0.1252,1,43
2514,0.1252,1,43
2515,0.1252,1,43
2516,0.1252,1,43
2517,0.1252,1,43
2518,0.1252,1,43
2519,0.1252,1,43
2520,0.1252,1,43
2521,0.1252,1,43
2522,0.1252,1,43
2523,0.1252,1,43
2524,0.1252,1,43
2525,0.1252,1,43
2526,0.1252,1,43
2527,0.1252,1,43
2528,0.1252,1,43
2529,0.1252,1,43
2530,0.1252,1,43
2531,0.1252,1,43
2532,0.1252,1,43
2533,0.1252,1,43
2534,0.1252,1,43
2535,0.1252,1,43
2536,0.1252,1,43
2537,0.1252,1,43
2538,0.1252,1,43
2539,0.1252,1,43
2540,0.1252,1,43
2541,0.1252,1,43
2542,0.1252,1,43
2543,0.1252,1,43
2544,0.1252,1,43
2545,0.1252,1,43
2546,0.1252,1,43
2547,0.1252,1,43
2548,0.1252,1,43
2549,0.1252,1,43
2550,0.1252,1,43
2551,0.1252,1,43
2552,0.1252,1,43
2553,0.1252,1,43
2554,0.1252,1,43
2555,0.1252,1,43
2556,0.1252,1,43
2557,0.1252,1,43
2558,0.1252,1,43
2559,0.1252,1,43
2560,0.1252,1,43
2561,0.1252,1,43
2562,0.1252,1,43
2563,0.1252,1,43
2564,0.1252,1,43
2565,0.1252,1,43
2566,0.1252,1,43
2567,0.1252,1,43
2568,0.1252,1,43
2569,0.1252,1,43
2570,0.1252,1,43
2571,0.1252,1,43
2572,0.1252,1,43
2573,0.1252,1,43
2574,0.1252,1,43
2575,0.1252,1,43
2576,0.1252,1,43
2577,0.1252,1,43
2578,0.1252,1,43
2579,0.1252,1,43
2580,0.1252,1,43
2581,0.1252,1,43
2582,0.1252,1,43
2583,0.1252,1,43
2584,0.1252,1,43
2585,0.1252,1,43
2586,0.1252,1,43
2587,0.1252,1,43
2588,0.1252,1,43
2589,0.1252,1,43
2590,0.1252,1,43
2591,0.1252,1,43
2592,0.1252,1,43
2593,0.1252,1,43
2594,0.1252,1,43
2595,0.1252,1,43
2596,0.1252,1,43
2597,0.1252,1,43
2598,0.1252,1,43
2599,0.1252,1,43
2600,0.1252,1,43
2601,0.1252,1,43
2602,0.1252,1,43
2603,0.1252,1,43
2604,0.1252,1,43
2605,0.1252,1,43
2606,0.1252,1,43
2607,0.1252,1,43
2608,0.1252,1,43
2609,0.1252,1,43
2610,0.1252,1,43
2611,0.1252,1,43
2612,0.1252,1,43
2613,0.1252,1,43
2614,0.1252,1,43
2615,0.1252,1,43
2616,0.1252,1,43
2617,0.1252,1,43
2618,0.1252,1,43
2619,0.1252,1,43
2620,0.1252,1,43
2621,0.1252,1,43
2622,0.1252,1,43
2623,0.1252,1,43
2624,0.1252,1,43
2625,0.1252,1,43
2626,0.1252,1,43
2627,0.1252,1,43
2628,0.1252,1,43
2629,0.1252,1,43
2630,0.1252,1,43
2631,0.1252,1,43
2632,0.1252,1,43
2633,0.1252,1,43
2634,0.1252,1,43
2635,0.1252,1,43
2636,0.1252,1,43
2637,0.1252,1,43
2638,0.1252,1,43
2639,0.1252,1,43
2640,0.1252,1,43
2641,0.1252,1,43
2642,0.1252,1,43
2643,0.1252,1,43
2644,0.1252,1,43
2645,0.1252,1,43
2646,0.1252,1,43
2647,0.1252,1,43
2648,0.1252,1,43
2649,0.1252,1,43
2650,0.1252,1,43
2651,0.1252,1,43
2652,0.1252,1,43
2653,0.1252,1,43
2654,0.1252,1,43
2655,0.1252,1,43
2656,0.1252,1,43
2657,0.1252,1,43
2658,0.1252,1,43
2659,0.1252,1,43
2660,0.1252,1,43
2661,0.1252,1,43
2662,0.1252,1,43
2663,0.1252,1,43
2664,0.1252,1,43
2665,0.1252,1,43
2666,0.1252,1,43
2667,0.1252,1,43
2668,0.1252,1,43
2669,0.1252,1,43
2670,0.1252,1,43
2671,0.1252,1,43
2672,0.1252,1,43
2673,0.1252,1,43
2674,0.1252,1,43
2675,0.1252,1,43
2676,0.1252,1,43
2677,0.1252,1,43
2678,0.1252,1,43
2679,0.1252,1,43
2680,0.1252,1,43
2681,0.1252,1,43
2682,0.1252,1,43
2683,0.1252,1,43
2684,0.1252,1,43
2685,0.1252,1,43
2686,0.1252,1,43
2687,0.1252,1,43
2688,0.1252,1,43
2689,0.1252,1,43
2690,0.1252,1,43
2691,0.1252,1,43
2692,0.1252,1,43
2693,0.1252,1,43
2694,0.1252,1,43
2695,0.1252,1,43
2696,0.1252,1,43
2697,0.1252,1,43
2698,0.1252,1,43
2699,0.1252,1,43
2700,0.1252,1,43
2701,0.1252,1,43
2702,0.1252,1,43
2703,0.1252,1,43
2704,0.1252,1,43
2705,0.1252,1,43
2706,0.1252,1,43
2707,0.1252,1,43
2708,0.1252,1,43
2709,0.1252,1,43
2710,0.1252,1,43
2711,0.1252,1,43
2712,0.1252,1,43
2713,0.1252,1,43
2714,0.1252,1,43
2715,0.1252,1,43
2716,0.1252,1,43
2717,0.1252,1,43
2718,0.1252,1,43
2719,0.1252,1,43
2720,0.1252,1,43
2721,0.1252,1,43
2722,0.1252,1,43
2723,0.1252,1,43
2724,0.1252,1,43
2725,0.1252,1,43
2726,0.1252,1,43
2727,0.1252,1,43
2728,0.1252,1,43
2729,0.1252,1,43
2730,0.1252,1,43
2731,0.1252,1,43
2732,0.1252,1,43
2733,0.1252,1,43
2734,0.1252,1,43
2735,0.1252,1,43
2736,0.1252,1,43
2737,0.1252,1,43
2738,0.1252,1,43
2739,0.1252,1,43
2740,0.1252,1,43
2741,0.1252,1,43
2742,0.1252,1,43
2743,0.1252,1,43
2744,0.1252,1,43
2745,0.1252,1,43
2746,0.1252,1,43
2747,0.1252,1,43
2748,0.1252,1,43
2749,0.1252,1,43
2750,0.1252,1,43
2751,0.1252,1,43
2752,0.1252,1,43
2753,0.1252,1,43
2754,0.1252,1,43
2755,0.1252,1,43
2756,0.1252,1,43
2757,0.1252,1,43
2758,0.1252,1,43
2759,0.1252,1,43
2760,0.1252,1,43
2761,0.1252,1,43
2762,0.1252,1,43
2763,0.1252,1,43
2764,0.1252,1,43
2765,0.1252,1,43
2766,0.1252,1,43
2767,0.1252,1,43
2768,0.1252,1,43
2769,0.1252,1,43
2770,0.1252,1,43
2771,0.1252,1,43
2772,0.1252,1,43
2773,0.1252,1,43
2774,0.1252,1,43
2775,0.1252,1,43
2776,0.1252,1,43
2777,0.1252,1,43
2778,0.1252,1,43
2779,0.1252,1,43
2780,0.1252,1,43
2781,0.1252,1,43
2782,0.1252,1,43
2783,0.1252,1,43
2784,0.1252,1,43
2785,0.1252,1,43
2786,0.1252,1,43
2787,0.1252,1,43
2788,0.1252,1,43
2789,0.1252,1,43
2790,0.1252,1,43
2791,0.1252,1,43
2792,0.1252,1,43
2793,0.1252,1,43
2794,0.1252,1,43
2795,0.1252,1,43
2796,0.1252,1,43
2797,0.1252,1,43
2798,0.1252,1,43
2799,0.1252,1,43
2800,0.1252,1,43
2801,0.1252,1,43
2802,0.1252,1,43
2803,0.1252,1,43
2804,0.1252,1,43
2805,0.1252,1,43
2806,0.1252,1,43
2807,0.1252,1,43
2808,0.1252,1,43
2809,0.1252,1,43
2810,0.1252,1,43
2811,0.1252,1,43
2812,0.1252,1,43
2813,0.1252,1,43
2814,0.1252,1,43
2815,0.1252,1,43
2816,0.1252,1,43
2817,0.1252,1,43
2818,0.1252,1,43
2819,0.1252,1,43
2820,0.1252,1,43
2821,0.1252,1,43
2822,0.1252,1,43
2823,0.1252,1,43
2824,0.1252,1,43
2825,0.1252,1,43
2826,0.1252,1,43
2827,0.1252,1,43
2828,0.1252,1,43
2829,0.1252,1,43
2830,0.1252,1,43
2831,0.1252,1,43
2832,0.1252,1,43
2833,0.1252,1,43
2834,0.1252,1,43
2835,0.1252,1,43
2836,0.1252,1,43
2837,0.1252,1,43
2838,0.1252,1,43
2839,0.1252,1,43
2840,0.1252,1,43
2841,0.1252,1,43
2842,0.1252,1,43
2843,0.1252,1,43
2844,0.1252,1,43
2845,0.1252,1,43
2846,0.1252,1,43
2847,0.1252,1,43
2848,0.1252,1,43
2849,0.1252,1,43
2850,0.1252,1,43
2851,0.1252,1,43
2852,0.1252,1,43
2853,0.1252,1,43
2854,0.1252,1,43
2855,0.1252,1,43
2856,0.1252,1,43
2857,0.1252,1,43
2858,0.1252,1,43
2859,0.1252,1,43
2860,0.1252,1,43
2861,0.1252,1,43
2862,0.1252,1,43
2863,0.1252,1,43
2864,0.1252,1,43
2865,0.1252,1,43
2866,0.1252,1,43
2867,0.1252,1,43
2868,0.1252,1,43
2869,0.1252,1,43
2870,0.1252,1,43
2871,0.1252,1,43
2872,0.1252,1,43
2873,0.1252,1,43
2874,0.1252,1,43
2875,0.1252,1,43
2876,0.1252,1,43
2877,0.1252,1,43
2878,0.1252,1,43
2879,0.1252,1,43
2880,0.1252,1,43
2881,0.1252,1,43
2882,0.1252,1,43
2883,0.1252,1,43
2884,0.1252,1,43
2885,0.1252,1,43
2886,0.1252,1,43
2887,0.1252,1,43
2888,0.1252,1,43
2889,0.1252,1,43
2890,0.1252,1,43
2891,0.1252,1,43
2892,0.1252,1,43
2893,0.1252,1,43
2894,0.1252,1,43
2895,0.1252,1,43
2896,0.1252,1,43
2897,0.1252,1,43
2898,0.1252,1,43
2899,0.1252,1,43
2900,0.1252,1,43
2901,0.1252,1,43
2902,0.1252,1,43
2903,0.1252,1,43
2904,0.1252,1,43
2905,0.1252,1,43
2906,0.1252,1,43
2907,0.1252,1,43
2908,0.1252,1,43
2909,0.1252,1,43
2910,0.1252,1,43
2911,0.1252,1,43
2912,0.1252,1,43
2913,0.1252,1,43
2914,0.1252,1,43
2915,0.1252,1,43
2916,0.1252,1,43
2917,0.1252,1,43
2918,0.1252,1,43
2919,0.1252,1,43
2920,0.1252,1,43
2921,0.1252,1,43
2922,0.1252,1,43
2923,0.1252,1,43
2924,0.1252,1,43
2925,0.1252,1,43
2926,0.1252,1,43
2927,0.1252,1,43
2928,0.1252,1,43
2929,0.1252,1,43
2930,0.1252,1,43
2931,0.1252,1,43
2932,0.1252,1,43
2933,0.1252,1,43
2934,0.1252,1,43
2935,0.1252,1,43
2936,0.1252,1,43
2937,0.1252,1,43
2938,0.1252,1,43
2939,0.1252,1,43
2940,0.1252,1,43
2941,0.1252,1,43
2942,0.1252,1,43
2943,0.1252,1,43
2944,0.1252,1,43
2945,0.1252,1,43
2946,0.1252,1,43
2947,0.1252,1,43
2948,0.1252,1,43
2949,0.1252,1,43
2950,0.1252,1,43
2951,0.1252,1,43
2952,0.1252,1,43
2953,0.1252,1,43
2954,0.1252,1,43
2955,0.1252,1,43
2956,0.1252,1,43
2957,0.1252,1,43
2958,0.1252,1,43
2959,0.1252,1,43
2960,0.1252,1,43
2961,0.1252,1,43
2962,0.1252,1,43
2963,0.1252,1,43
2964,0.1252,1,43
2965,0.1252,1,43
2966,0.1252,1,43
2967,0.1252,1,43
2968,0.1252,1,43
2969,0.1252,1,43
2970,0.1252,1,43
2971,0.1252,1,43
2972,0.1252,1,43
2973,0.1252,1,43
2974,0.1252,1,43
2975,0.1252,1,43
2976,0.1252,1,43
2977,0.1252,1,43
2978,0.1252,1,43
2979,0.1252,1,43
2980,0.1252,1,43
2981,0.1252,1,43
2982,0.1252,1,43
2983,0.1252,1,43
2984,0.1252,1,43
2985,0.1252,1,43
2986,0.1252,1,43
2987,0.1252,1,43
2988,0.1252,1,43
2989,0.1252,1,43
2990,0.1252,1,43
2991,0.1252,1,43
2992,0.1252,1,43
2993,0.1252,1,43
2994,0.1252,1,43
2995,0.1252,1,43
2996,0.1252,1,43
2997,0.1252,1,43
2998,0.1252,1,43
2999,0.1252,1,43
3000,0.1252,1,43
1,0.3178,2,43
2,0.3178,2,43
3,0.3178,2,43
4,0.3178,2,43
5,0.3178,2,43
6,0.3178,2,43
7,0.3178,2,43
8,0.3178,2,43
9,0.3178,2,43
10,0.3178,2,43
11,0.3178,2,43
12,0.3178,2,43
13,0.3178,2,43
14,0.3178,2,43
15,0.3178,2,43
16,0.3178,2,43
17,0.3178,2,43
18,0.3178,2,43
19,0.3178,2,43
20,0.3178,2,43
21,0.3178,2,43
22,0.3178,2,43
23,0.3178,2,43
24,0.3178,2,43
25,0.3178,2,43
26,0.3178,2,43
27,0.3178,2,43
28,0.3178,2,43
29,0.3178,2,43
30,0.3178,2,43
31,0.3178,2,43
32,0.3178,2,43
33,0.3178,2,43
34,0.3178,2,43
35,0.3178,2,43
36,0.3178,2,43
37,0.3178,2,43
38,0.3178,2,43
39,0.3178,2,43
40,0.3178,2,43
41,0.3178,2,43
42,0.3178,2,43
43,0.3178,2,43
44,0.3178,2,43
45,0.3178,2,43
46,0.3178,2,43
47,0.3178,2,43
48,0.3178,2,43
49,0.3178,2,43
50,0.3178,2,43
51,0.3178,2,43
52,0.3178,2,43
53,0.3178,2,43
54,0.3178,2,43
55,0.3178,2,43
56,0.3178,2,43
57,0.3178,2,43
58,0.3178,2,43
59,0.3178,2,43
60,0.3178,2,43
61,0.3178,2,43
62,0.3178,2,43
63,0.3178,2,43
64,0.3178,2,43
65,0.3178,2,43
66,0.3178,2,43
67,0.3178,2,43
68,0.3178,2,43
69,0.3178,2,43
70,0.3178,2,43
71,0.3178,2,43
72,0.3178,2,43
73,0.3178,2,43
74,0.3178,2,43
75,0.3178,2,43
76,0.3178,2,43
77,0.3178,2,43
78,0.3178,2,43
79,0.3178,2,43
80,0.3178,2,43
81,0.3178,2,43
82,0.3178,2,43
83,0.3178,2,43
84,0.3178,2,43
85,0.3178,2,43
86,0.3178,2,43
87,0.3178,2,43
88,0.3178,2,43
89,0.3178,2,43
90,0.3178,2,43
91,0.3178,2,43
92,0.3178,2,43
93,0.3178,2,43
94,0.3178,2,43
95,0.3178,2,43
96,0.3178,2,43
97,0.3178,2,43
98,0.3178,2,43
99,0.3178,2,43
100,0.3178,2,43
101,0.3178,2,43
102,0.3178,2,43
103,0.3178,2,43
104,0.3178,2,43
105,0.3178,2,43
106,0.3178,2,43
107,0.3178,2,43
108,0.3178,2,43
109,0.3178,2,43
110,0.3178,2,43
111,0.3178,2,43
112,0.3178,2,43
113,0.3178,2,43
114,0.3178,2,43
115,0.3178,2,43
116,0.3178,2,43
117,0.3178,2,43
118,0.3178,2,43
119,0.3178,2,43
120,0.3178,2,43
121,0.3178,2,43
122,0.3178,2,43
123,0.3178,2,43
124,0.3178,2,43
125,0.3178,2,43
126,0.3178,2,43
127,0.3178,2,43
128,0.3178,2,43
129,0.3178,2,43
130,0.3178,2,43
131,0.3178,2,43
132,0.3178,2,43
133,0.3178,2,43
134,0.3178,2,43
135,0.3178,2,43
136,0.3178,2,43
137,0.3178,2,43
138,0.3178,2,43
139,0.3178,2,43
140,0.3178,2,43
141,0.3178,2,43
142,0.3178,2,43
143,0.3178,2,43
144,0.3178,2,43
145,0.3178,2,43
146,0.3178,2,43
147,0.3178,2,43
148,0.3178,2,43
149,0.3178,2,43
150,0.3178,2,43
151,0.3178,2,43
152,0.3178,2,43
153,0.3178,2,43
154,0.3178,2,43
155,0.3178,2,43
156,0.3178,2,43
157,0.3178,2,43
158,0.3178,2,43
159,0.3178,2,43
160,0.3178,2,43
161,0.3178,2,43
162,0.3178,2,43
163,0.3178,2,43
164,0.3178,2,43
165,0.3178,2,43
166,0.3178,2,43
167,0.3178,2,43
168,0.3178,2,43
169,0.3178,2,43
170,0.3178,2,43
171,0.3178,2,43
172,0.3178,2,43
173,0.3178,2,43
174,0.3178,2,43
175,0.3178,2,43
176,0.3178,2,43
177,0.3178,2,43
178,0.3178,2,43
179,0.3178,2,43
180,0.3178,2,43
181,0.3178,2,43
182,0.3178,2,43
183,0.3178,2,43
184,0.3178,2,43
185,0.3178,2,43
186,0.3178,2,43
187,0.3178,2,43
188,0.3178,2,43
189,0.3178,2,43
190,0.3178,2,43
191,0.3178,2,43
192,0.3178,2,43
193,0.3178,2,43
194,0.3178,2,43
195,0.3178,2,43
196,0.3178,2,43
197,0.3178,2,43
198,0.3178,2,43
199,0.3178,2,43
200,0.3178,2,43
201,0.3178,2,43
202,0.3178,2,43
203,0.3178,2,43
204,0.3178,2,43
205,0.3178,2,43
206,0.3178,2,43
207,0.3178,2,43
208,0.3178,2,43
209,0.3178,2,43
210,0.3178,2,43
211,0.3178,2,43
212,0.3178,2,43
213,0.3178,2,43
214,0.3178,2,43
215,0.3178,2,43
216,0.3178,2,43
217,0.3178,2,43
218,0.3178,2,43
219,0.3178,2,43
220,0.3178,2,43
221,0.3178,2,43
222,0.3178,2,43
223,0.3178,2,43
224,0.3178,2,43
225,0.3178,2,43
226,0.3178,2,43
227,0.3178,2,43
228,0.3178,2,43
229,0.3178,2,43
230,0.3178,2,43
231,0.3178,2,43
232,0.3178,2,43
233,0.3178,2,43
234,0.3178,2,43
235,0.3178,2,43
236,0.3178,2,43
237,0.3178,2,43
238,0.3178,2,43
239,0.3178,2,43
240,0.3178,2,43
241,0.3178,2,43
242,0.3178,2,43
243,0.3178,2,43
244,0.3178,2,43
245,0.3178,2,43
246,0.3178,2,43
247,0.3178,2,43
248,0.3178,2,43
249,0.3178,2,43
250,0.3178,2,43
251,0.3178,2,43
252,0.3178,2,43
253,0.3178,2,43
254,0.3178,2,43
255,0.3178,2,43
256,0.3178,2,43
257,0.3178,2,43
258,0.3178,2,43
259,0.3178,2,43
260,0.3178,2,43
261,0.3178,2,43
262,0.3178,2,43
263,0.3178,2,43
264,0.3178,2,43
265,0.3178,2,43
266,0.3178,2,43
267,0.3178,2,43
268,0.3178,2,43
269,0.3178,2,43
270,0.3178,2,43
271,0.3178,2,43
272,0.3178,2,43
273,0.3178,2,43
274,0.3178,2,43
275,0.3178,2,43
276,0.3178,2,43
277,0.3178,2,43
278,0.3178,2,43
279,0.3178,2,43
280,0.3178,2,43
281,0.3178,2,43
282,0.3178,2,43
283,0.3178,2,43
284,0.3178,2,43
285,0.3178,2,43
286,0.3178,2,43
287,0.3178,2,43
288,0.3178,2,43
289,0.3178,2,43
290,0.3178,2,43
291,0.3178,2,43
292,0.3178,2,43
293,0.3178,2,43
294,0.3178,2,43
295,0.3178,2,43
296,0.3178,2,43
297,0.3178,2,43
298,0.3178,2,43
299,0.3178,2,43
300,0.3178,2,43
301,0.3178,2,43
302,0.3178,2,43
303,0.3178,2,43
304,0.3178,2,43
305,0.3178,2,43
306,0.3178,2,43
307,0.3178,2,43
308,0.3178,2,43
309,0.3178,2,43
310,0.3178,2,43
311,0.3178,2,43
312,0.3178,2,43
313,0.3178,2,43
314,0.3178,2,43
315,0.3178,2,43
316,0.3178,2,43
317,0.3178,2,43
318,0.3178,2,43
319,0.3178,2,43
320,0.3178,2,43
321,0.3178,2,43
322,0.3178,2,43
323,0.3178,2,43
324,0.3178,2,43
325,0.3178,2,43
326,0.3178,2,43
327,0.3178,2,43
328,0.3178,2,43
329,0.3178,2,43
330,0.3178,2,43
331,0.3178,2,43
332,0.3178,2,43
333,0.3178,2,43
334,0.3178,2,43
335,0.3178,2,43
336,0.3178,2,43
337,0.3178,2,43
338,0.3178,2,43
339,0.3178,2,43
340,0.3178,2,43
341,0.3178,2,43
342,0.3178,2,43
343,0.3178,2,43
344,0.3178,2,43
345,0.3178,2,43
346,0.3178,2,43
347,0.3178,2,43
348,0.3178,2,43
349,0.3178,2,43
350,0.3178,2,43
351,0.3178,2,43
352,0.3178,2,43
353,0.3178,2,43
354,0.3178,2,43
355,0.3178,2,43
356,0.3178,2,43
357,0.3178,2,43
358,0.3178,2,43
359,0.3178,2,43
360,0.3178,2,43
361,0.3178,2,43
362,0.3178,2,43
363,0.3178,2,43
364,0.3178,2,43
365,0.3178,2,43
366,0.3178,2,43
367,0.3178,2,43
368,0.3178,2,43
369,0.3178,2,43
370,0.3178,2,43
371,0.3178,2,43
372,0.3178,2,43
373,0.3178,2,43
374,0.3178,2,43
375,0.3178,2,43
376,0.3178,2,43
377,0.3178,2,43
378,0.3178,2,43
379,0.3178,2,43
380,0.3178,2,43
381,0.3178,2,43
382,0.3178,2,43
383,0.3178,2,43
384,0.3178,2,43
385,0.3178,2,43
386,0.3178,2,43
387,0.3178,2,43
388,0.3178,2,43
389,0.3178,2,43
390,0.3178,2,43
391,0.3178,2,43
392,0.3178,2,43
393,0.3178,2,43
394,0.3178,2,43
395,0.3178,2,43
396,0.3178,2,43
397,0.3178,2,43
398,0.3178,2,43
399,0.3178,2,43
400,0.3178,2,43
401,0.3178,2,43
402,0.3178,2,43
403,0.3178,2,43
404,0.3178,2,43
405,0.3178,2,43
406,0.3178,2,43
407,0.3178,2,43
408,0.3178,2,43
409,0.3178,2,43
410,0.3178,2,43
411,0.3178,2,43
412,0.3178,2,43
413,0.3178,2,43
414,0.3178,2,43
415,0.3178,2,43
416,0.3178,2,43
417,0.3178,2,43
418,0.3178,2,43
419,0.3178,2,43
420,0.3178,2,43
421,0.3178,2,43
422,0.3178,2,43
423,0.3178,2,43
424,0.3178,2,43
425,0.3178,2,43
426,0.3178,2,43
427,0.3178,2,43
428,0.3178,2,43
429,0.3178,2,43
430,0.3178,2,43
431,0.3178,2,43
432,0.3178,2,43
433,0.3178,2,43
434,0.3178,2,43
435,0.3178,2,43
436,0.3178,2,43
437,0.3178,2,43
438,0.3178,2,43
439,0.3178,2,43
440,0.3178,2,43
441,0.3178,2,43
442,0.3178,2,43
443,0.3178,2,43
444,0.3178,2,43
445,0.3178,2,43
446,0.3178,2,43
447,0.3178,2,43
448,0.3178,2,43
449,0.3178,2,43
450,0.3178,2,43
451,0.3178,2,43
452,0.3178,2,43
453,0.3178,2,43
454,0.3178,2,43
455,0.3178,2,43
456,0.3178,2,43
457,0.3178,2,43
458,0.3178,2,43
459,0.3178,2,43
460,0.3178,2,43
461,0.3178,2,43
462,0.3178,2,43
463,0.3178,2,43
464,0.3178,2,43
465,0.3178,2,43
466,0.3178,2,43
467,0.3178,2,43
468,0.3178,2,43
469,0.3178,2,43
470,0.3178,2,43
471,0.3178,2,43
472,0.3178,2,43
473,0.3178,2,43
474,0.3178,2,43
475,0.3178,2,43
476,0.3178,2,43
477,0.3178,2,43
478,0.3178,2,43
479,0.3178,2,43
480,0.3178,2,43
481,0.3178,2,43
482,0.3178,2,43
483,0.3178,2,43
484,0.3178,2,43
485,0.3178,2,43
486,0.3178,2,43
487,0.3178,2,43
488,0.3178,2,43
489,0.3178,2,43
490,0.3178,2,43
491,0.3178,2,43
492,0.3178,2,43
493,0.3178,2,43
494,0.3178,2,43
495,0.3178,2,43
496,0.3178,2,43
497,0.3178,2,43
498,0.3178,2,43
499,0.3178,2,43
500,0.3178,2,43
501,0.3178,2,43
502,0.3178,2,43
503,0.3178,2,43
504,0.3178,2,43
505,0.3178,2,43
506,0.3178,2,43
507,0.3178,2,43
508,0.3178,2,43
509,0.3178,2,43
510,0.3178,2,43
511,0.3178,2,43
512,0.3178,2,43
513,0.3178,2,43
514,0.3178,2,43
515,0.3178,2,43
516,0.3178,2,43
517,0.3178,2,43
518,0.3178,2,43
519,0.3178,2,43
520,0.3178,2,43
521,0.3178,2,43
522,0.3178,2,43
523,0.3178,2,43
524,0.3178,2,43
525,0.3178,2,43
526,0.3178,2,43
527,0.3178,2,43
528,0.3178,2,43
529,0.3178,2,43
530,0.3178,2,43
531,0.3178,2,43
532,0.3178,2,43
533,0.3178,2,43
534,0.3178,2,43
535,0.3178,2,43
536,0.3178,2,43
537,0.3178,2,43
538,0.3178,2,43
539,0.3178,2,43
540,0.3178,2,43
541,0.3178,2,43
542,0.3178,2,43
543,0.3178,2,43
544,0.3178,2,43
545,0.3178,2,43
546,0.3178,2,43
547,0.3178,2,43
548,0.3178,2,43
549,0.3178,2,43
550,0.3178,2,43
551,0.3178,2,43
552,0.3178,2,43
553,0.3178,2,43
554,0.3178,2,43
555,0.3178,2,43
556,0.3178,2,43
557,0.3178,2,43
558,0.3178,2,43
559,0.3178,2,43
560,0.3178,2,43
561,0.3178,2,43
562,0.3178,2,43
563,0.3178,2,43
564,0.3178,2,43
565,0.3178,2,43
566,0.3178,2,43
567,0.3178,2,43
568,0.3178,2,43
569,0.3178,2,43
570,0.3178,2,43
571,0.3178,2,43
572,0.3178,2,43
573,0.3178,2,43
574,0.3178,2,43
575,0.3178,2,43
576,0.3178,2,43
577,0.3178,2,43
578,0.3178,2,43
579,0.3178,2,43
580,0.3178,2,43
581,0.3178,2,43
582,0.3178,2,43
583,0.3178,2,43
584,0.3178,2,43
585,0.3178,2,43
586,0.3178,2,43
587,0.3178,2,43
588,0.3178,2,43
589,0.3178,2,43
590,0.3178,2,43
591,0.3178,2,43
592,0.3178,2,43
593,0.3178,2,43
594,0.3178,2,43
595,0.3178,2,43
596,0.3178,2,43
597,0.3178,2,43
598,0.3178,2,43
599,0.3178,2,43
600,0.3178,2,43
601,0.3178,2,43
602,0.3178,2,43
603,0.3178,2,43
604,0.3178,2,43
605,0.3178,2,43
606,0.3178,2,43
607,0.3178,2,43
608,0.3178,2,43
609,0.3178,2,43
610,0.3178,2,43
611,0.3178,2,43
612,0.3178,2,43
613,0.3178,2,43
614,0.3178,2,43
615,0.3178,2,43
616,0.3178,2,43
617,0.3178,2,43
618,0.3178,2,43
619,0.3178,2,43
620,0.3178,2,43
621,0.3178,2,43
622,0.3178,2,43
623,0.3178,2,43
624,0.3178,2,43
625,0.3178,2,43
626,0.3178,2,43
627,0.3178,2,43
628,0.3178,2,43
629,0.3178,2,43
630,0.3178,2,43
631,0.3178,2,43
