DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,F,NL,2019,98851,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,F,PL,2019,243869,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,F,UK,2019,353643,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,M,BE,2019,56840,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,M,DE,2019,434182,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,M,FI,2019,35389,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,M,IT,2019,333082,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,M,LU,2019,2502,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,M,NL,2019,96240,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,M,PL,2019,188423,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,M,UK,2019,328784,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,F,BE,2019,65318,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,F,DE,2019,350421,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,F,FI,2019,30347,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,F,IT,2019,261137,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,F,LU,2019,3126,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,F,NL,2019,89450,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,F,PL,2019,189118,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,F,UK,2019,412296,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,M,BE,2019,68336,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,M,DE,2019,370192,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,M,FI,2019,31546,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,M,IT,2019,276672,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,M,LU,2019,3381,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,M,NL,2019,94365,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,M,PL,2019,200353,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y7,M,UK,2019,432146,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,F,BE,2019,61630,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,F,DE,2019,434360,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,F,FI,2019,39362,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,F,IT,2019,384579,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,F,LU,2019,2492,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,F,NL,2019,100645,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,F,PL,2019,234103,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,F,UK,2019,365789,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,M,BE,2019,55949,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,M,DE,2019,392831,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,M,FI,2019,35431,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,M,IT,2019,343511,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,M,LU,2019,2400,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,M,NL,2019,98005,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,M,PL,2019,178735,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y70,M,UK,2019,339324,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,F,BE,2019,60232,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,F,DE,2019,407525,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,F,FI,2019,38994,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,F,IT,2019,373966,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,F,LU,2019,2333,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,F,NL,2019,105427,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,F,PL,2019,216736,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,F,UK,2019,388813,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,M,BE,2019,54345,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,M,DE,2019,362555,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,M,FI,2019,34689,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,M,IT,2019,332677,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,M,LU,2019,2242,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,M,NL,2019,100939,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,M,PL,2019,160895,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y71,M,UK,2019,359490,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,F,BE,2019,59708,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,F,DE,2019,352989,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,F,FI,2019,37825,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,F,IT,2019,373031,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,F,LU,2019,2172,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,F,NL,2019,107292,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,F,PL,2019,195216,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,F,UK,2019,356391,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,M,BE,2019,53512,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,M,DE,2019,309855,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,M,FI,2019,32971,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,M,IT,2019,327411,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,M,LU,2019,2106,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,M,NL,2019,102579,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,M,PL,2019,140840,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y72,M,UK,2019,327480,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,F,BE,2019,50554,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,F,DE,2019,310937,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,F,FI,2019,33255,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,F,IT,2019,286936,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,F,LU,2019,1909,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,F,NL,2019,76153,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,F,PL,2019,138717,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,F,UK,2019,305178,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,M,BE,2019,43571,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,M,DE,2019,265056,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,M,FI,2019,29053,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,M,IT,2019,248503,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,M,LU,2019,1787,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,M,NL,2019,71239,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,M,PL,2019,97132,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y73,M,UK,2019,277064,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,F,BE,2019,49472,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,F,DE,2019,410848,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,F,FI,2019,26718,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,F,IT,2019,294077,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,F,LU,2019,1895,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,F,NL,2019,78451,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,F,PL,2019,136156,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,F,UK,2019,298161,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,M,BE,2019,42565,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,M,DE,2019,349589,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,M,FI,2019,22362,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,M,IT,2019,250729,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,M,LU,2019,1738,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,M,NL,2019,72654,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,M,PL,2019,92117,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y74,M,UK,2019,268699,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,F,BE,2019,46295,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,F,DE,2019,413063,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,F,FI,2019,25106,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,F,IT,2019,296099,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,F,LU,2019,1893,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,F,NL,2019,73244,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,F,PL,2019,129756,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,F,UK,2019,286304,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,M,BE,2019,39164,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,M,DE,2019,348468,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,M,FI,2019,20865,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,M,IT,2019,246473,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,M,LU,2019,1695,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,M,NL,2019,67222,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,M,PL,2019,85969,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y75,M,UK,2019,254580,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,F,BE,2019,40482,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,F,DE,2019,396284,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,F,FI,2019,20000,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,F,IT,2019,292150,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,F,LU,2019,1828,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,F,NL,2019,66638,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,F,PL,2019,125531,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,F,UK,2019,261176,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,M,BE,2019,33539,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,M,DE,2019,329782,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,M,FI,2019,16179,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,M,IT,2019,239355,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,M,LU,2019,1585,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,M,NL,2019,60011,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,M,PL,2019,79993,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y76,M,UK,2019,227297,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,F,BE,2019,36393,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,F,DE,2019,478586,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,F,FI,2019,28725,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,F,IT,2019,291653,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,F,LU,2019,1732,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,F,NL,2019,62279,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,F,PL,2019,131424,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,F,UK,2019,233552,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,M,BE,2019,29253,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,M,DE,2019,386471,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,M,FI,2019,22751,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,M,IT,2019,234110,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,M,LU,2019,1372,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,M,NL,2019,54990,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,M,PL,2019,80957,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y77,M,UK,2019,199138,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,F,BE,2019,40061,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,F,DE,2019,497105,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,F,FI,2019,20167,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,F,IT,2019,317534,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,F,LU,2019,1715,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,F,NL,2019,62513,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,F,PL,2019,134902,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,F,UK,2019,223254,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,M,BE,2019,31265,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,M,DE,2019,390499,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,M,FI,2019,15332,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,M,IT,2019,250102,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,M,LU,2019,1310,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,M,NL,2019,53804,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,M,PL,2019,79550,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y78,M,UK,2019,187736,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,F,BE,2019,42808,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,F,DE,2019,480735,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,F,FI,2019,23328,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,F,IT,2019,307068,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,F,LU,2019,1782,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,F,NL,2019,59132,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,F,PL,2019,132014,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,F,UK,2019,223029,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,M,BE,2019,32060,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,M,DE,2019,368391,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,M,FI,2019,16806,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,M,IT,2019,238254,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,M,LU,2019,1348,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,M,NL,2019,48893,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,M,PL,2019,74628,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y79,M,UK,2019,185435,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,F,BE,2019,66510,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,F,DE,2019,359122,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,F,FI,2019,30769,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,F,IT,2019,268440,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,F,LU,2019,3356,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,F,NL,2019,92382,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,F,PL,2019,200810,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,F,UK,2019,405397,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,M,BE,2019,69597,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,M,DE,2019,379116,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,M,FI,2019,32363,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,M,IT,2019,285251,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,M,LU,2019,3465,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,M,NL,2019,96472,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,M,PL,2019,212266,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y8,M,UK,2019,424533,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,F,BE,2019,42212,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,F,DE,2019,435137,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,F,FI,2019,21572,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,F,IT,2019,293682,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,F,LU,2019,1689,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,F,NL,2019,55816,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,F,PL,2019,127407,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,F,UK,2019,215749,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,M,BE,2019,31195,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,M,DE,2019,326093,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,M,FI,2019,15684,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,M,IT,2019,220747,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,M,LU,2019,1183,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,M,NL,2019,45279,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,M,PL,2019,69476,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y80,M,UK,2019,176496,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,F,BE,2019,39175,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,F,DE,2019,393435,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,F,FI,2019,19872,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,F,IT,2019,265955,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,F,LU,2019,1500,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,F,NL,2019,50593,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,F,PL,2019,123102,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,F,UK,2019,204456,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,M,BE,2019,28647,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,M,DE,2019,285975,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,M,FI,2019,13604,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,M,IT,2019,194208,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,M,LU,2019,1126,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,M,NL,2019,39418,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,M,PL,2019,64926,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y81,M,UK,2019,163348,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,F,BE,2019,37312,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,F,DE,2019,365701,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,F,FI,2019,18113,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,F,IT,2019,244166,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,F,LU,2019,1450,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,F,NL,2019,48174,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,F,PL,2019,118740,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,F,UK,2019,191473,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,M,BE,2019,25895,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,M,DE,2019,256856,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,M,FI,2019,12038,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,M,IT,2019,170547,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,M,LU,2019,1028,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,M,NL,2019,36003,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,M,PL,2019,60000,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y82,M,UK,2019,148571,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,F,BE,2019,35434,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,F,DE,2019,336350,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,F,FI,2019,17358,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,F,IT,2019,240485,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,F,LU,2019,1341,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,F,NL,2019,44646,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,F,PL,2019,109891,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,F,UK,2019,178067,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,M,BE,2019,23469,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,M,DE,2019,227215,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,M,FI,2019,11256,
