part_id,sday_id,day,month,year,dayofweek,wave,holiday
2016135,2021.11.14,14,11,2021,0,35,0
2016235,2021.11.10,10,11,2021,3,35,0
2016335,2021.11.12,12,11,2021,5,35,0
2016435,2021.11.12,12,11,2021,5,35,0
2016635,2021.11.12,12,11,2021,5,35,0
2016835,2021.11.10,10,11,2021,3,35,0
2016935,2021.11.11,11,11,2021,4,35,1
2017535,2021.11.12,12,11,2021,5,35,0
2017635,2021.11.12,12,11,2021,5,35,0
2017735,2021.11.10,10,11,2021,3,35,0
2017835,2021.11.10,10,11,2021,3,35,0
2018035,2021.11.12,12,11,2021,5,35,0
2018135,2021.11.12,12,11,2021,5,35,0
2018335,2021.11.12,12,11,2021,5,35,0
2018435,2021.11.12,12,11,2021,5,35,0
2018535,2021.11.10,10,11,2021,3,35,0
2018635,2021.11.12,12,11,2021,5,35,0
2018735,2021.11.13,13,11,2021,6,35,0
2018835,2021.11.12,12,11,2021,5,35,0
2019135,2021.11.14,14,11,2021,0,35,0
2019335,2021.11.12,12,11,2021,5,35,0
2019435,2021.11.10,10,11,2021,3,35,0
2019635,2021.11.14,14,11,2021,0,35,0
2019735,2021.11.11,11,11,2021,4,35,1
2019835,2021.11.12,12,11,2021,5,35,0
2020235,2021.11.12,12,11,2021,5,35,0
2020435,2021.11.10,10,11,2021,3,35,0
2020735,2021.11.12,12,11,2021,5,35,0
2020835,2021.11.12,12,11,2021,5,35,0
2021035,2021.11.11,11,11,2021,4,35,1
2021135,2021.11.13,13,11,2021,6,35,0
2021335,2021.11.13,13,11,2021,6,35,0
2021535,2021.11.13,13,11,2021,6,35,0
2021735,2021.11.14,14,11,2021,0,35,0
2022335,2021.11.13,13,11,2021,6,35,0
2022435,2021.11.11,11,11,2021,4,35,1
2022535,2021.11.13,13,11,2021,6,35,0
2022635,2021.11.10,10,11,2021,3,35,0
2022935,2021.11.13,13,11,2021,6,35,0
2023035,2021.11.10,10,11,2021,3,35,0
2023335,2021.11.10,10,11,2021,3,35,0
2023435,2021.11.12,12,11,2021,5,35,0
2023535,2021.11.12,12,11,2021,5,35,0
2023735,2021.11.10,10,11,2021,3,35,0
2023835,2021.11.13,13,11,2021,6,35,0
2023935,2021.11.12,12,11,2021,5,35,0
2024135,2021.11.12,12,11,2021,5,35,0
2024235,2021.11.14,14,11,2021,0,35,0
2024335,2021.11.10,10,11,2021,3,35,0
2024435,2021.11.12,12,11,2021,5,35,0
2024735,2021.11.12,12,11,2021,5,35,0
2024835,2021.11.12,12,11,2021,5,35,0
2025035,2021.11.13,13,11,2021,6,35,0
2025135,2021.11.12,12,11,2021,5,35,0
2025235,2021.11.13,13,11,2021,6,35,0
2025335,2021.11.15,15,11,2021,1,35,0
2025435,2021.11.13,13,11,2021,6,35,0
2025535,2021.11.10,10,11,2021,3,35,0
2025835,2021.11.13,13,11,2021,6,35,0
2026135,2021.11.14,14,11,2021,0,35,0
2026435,2021.11.12,12,11,2021,5,35,0
2026635,2021.11.14,14,11,2021,0,35,0
2026935,2021.11.13,13,11,2021,6,35,0
2027035,2021.11.12,12,11,2021,5,35,0
2027235,2021.11.10,10,11,2021,3,35,0
2027535,2021.11.10,10,11,2021,3,35,0
2027635,2021.11.11,11,11,2021,4,35,1
2027735,2021.11.13,13,11,2021,6,35,0
2027835,2021.11.12,12,11,2021,5,35,0
2028135,2021.11.10,10,11,2021,3,35,0
2028235,2021.11.10,10,11,2021,3,35,0
2028335,2021.11.12,12,11,2021,5,35,0
2028635,2021.11.12,12,11,2021,5,35,0
2028835,2021.11.12,12,11,2021,5,35,0
2029035,2021.11.10,10,11,2021,3,35,0
2029135,2021.11.11,11,11,2021,4,35,1
2029335,2021.11.12,12,11,2021,5,35,0
2029435,2021.11.10,10,11,2021,3,35,0
2029535,2021.11.12,12,11,2021,5,35,0
2029635,2021.11.13,13,11,2021,6,35,0
2029835,2021.11.10,10,11,2021,3,35,0
2029935,2021.11.12,12,11,2021,5,35,0
2030035,2021.11.14,14,11,2021,0,35,0
2030135,2021.11.10,10,11,2021,3,35,0
2030235,2021.11.11,11,11,2021,4,35,1
2030335,2021.11.10,10,11,2021,3,35,0
2030435,2021.11.13,13,11,2021,6,35,0
2030835,2021.11.12,12,11,2021,5,35,0
2031035,2021.11.13,13,11,2021,6,35,0
2031435,2021.11.13,13,11,2021,6,35,0
2031535,2021.11.12,12,11,2021,5,35,0
2031635,2021.11.12,12,11,2021,5,35,0
2031735,2021.11.10,10,11,2021,3,35,0
2032035,2021.11.12,12,11,2021,5,35,0
2032335,2021.11.12,12,11,2021,5,35,0
2032435,2021.11.10,10,11,2021,3,35,0
2032535,2021.11.11,11,11,2021,4,35,1
2032635,2021.11.13,13,11,2021,6,35,0
2032735,2021.11.14,14,11,2021,0,35,0
2032835,2021.11.10,10,11,2021,3,35,0
2033135,2021.11.12,12,11,2021,5,35,0
2033235,2021.11.13,13,11,2021,6,35,0
2033435,2021.11.12,12,11,2021,5,35,0
2033535,2021.11.12,12,11,2021,5,35,0
2033935,2021.11.12,12,11,2021,5,35,0
2034035,2021.11.15,15,11,2021,1,35,0
2034135,2021.11.10,10,11,2021,3,35,0
2034435,2021.11.10,10,11,2021,3,35,0
2034535,2021.11.12,12,11,2021,5,35,0
2034635,2021.11.13,13,11,2021,6,35,0
2034735,2021.11.12,12,11,2021,5,35,0
2034835,2021.11.11,11,11,2021,4,35,1
2034935,2021.11.13,13,11,2021,6,35,0
2035035,2021.11.12,12,11,2021,5,35,0
2035335,2021.11.10,10,11,2021,3,35,0
2035435,2021.11.12,12,11,2021,5,35,0
2035535,2021.11.10,10,11,2021,3,35,0
2035735,2021.11.11,11,11,2021,4,35,1
2035835,2021.11.13,13,11,2021,6,35,0
2035935,2021.11.12,12,11,2021,5,35,0
2036135,2021.11.12,12,11,2021,5,35,0
2036235,2021.11.13,13,11,2021,6,35,0
2036535,2021.11.12,12,11,2021,5,35,0
2036735,2021.11.13,13,11,2021,6,35,0
2036835,2021.11.12,12,11,2021,5,35,0
2036935,2021.11.14,14,11,2021,0,35,0
2037135,2021.11.12,12,11,2021,5,35,0
2037235,2021.11.12,12,11,2021,5,35,0
2037335,2021.11.11,11,11,2021,4,35,1
2037535,2021.11.12,12,11,2021,5,35,0
2037635,2021.11.12,12,11,2021,5,35,0
2037735,2021.11.13,13,11,2021,6,35,0
2037835,2021.11.13,13,11,2021,6,35,0
2037935,2021.11.12,12,11,2021,5,35,0
2038035,2021.11.13,13,11,2021,6,35,0
2038135,2021.11.12,12,11,2021,5,35,0
2038235,2021.11.12,12,11,2021,5,35,0
2038335,2021.11.13,13,11,2021,6,35,0
2038435,2021.11.15,15,11,2021,1,35,0
2038535,2021.11.15,15,11,2021,1,35,0
2038635,2021.11.11,11,11,2021,4,35,1
2038735,2021.11.13,13,11,2021,6,35,0
2038835,2021.11.12,12,11,2021,5,35,0
2038935,2021.11.13,13,11,2021,6,35,0
2039035,2021.11.14,14,11,2021,0,35,0
2039435,2021.11.12,12,11,2021,5,35,0
2039535,2021.11.13,13,11,2021,6,35,0
2039635,2021.11.13,13,11,2021,6,35,0
2039735,2021.11.13,13,11,2021,6,35,0
2039935,2021.11.10,10,11,2021,3,35,0
2040035,2021.11.10,10,11,2021,3,35,0
2040435,2021.11.14,14,11,2021,0,35,0
2040535,2021.11.14,14,11,2021,0,35,0
2040635,2021.11.13,13,11,2021,6,35,0
2040735,2021.11.10,10,11,2021,3,35,0
2040935,2021.11.12,12,11,2021,5,35,0
2041135,2021.11.12,12,11,2021,5,35,0
2041235,2021.11.14,14,11,2021,0,35,0
2041335,2021.11.12,12,11,2021,5,35,0
2041435,2021.11.10,10,11,2021,3,35,0
2041535,2021.11.14,14,11,2021,0,35,0
2041635,2021.11.12,12,11,2021,5,35,0
2041735,2021.11.13,13,11,2021,6,35,0
2041935,2021.11.12,12,11,2021,5,35,0
2042135,2021.11.13,13,11,2021,6,35,0
2042335,2021.11.15,15,11,2021,1,35,0
2042535,2021.11.13,13,11,2021,6,35,0
2042635,2021.11.10,10,11,2021,3,35,0
2042735,2021.11.11,11,11,2021,4,35,1
2042935,2021.11.12,12,11,2021,5,35,0
2043335,2021.11.10,10,11,2021,3,35,0
2043435,2021.11.14,14,11,2021,0,35,0
2043535,2021.11.13,13,11,2021,6,35,0
2043635,2021.11.13,13,11,2021,6,35,0
2043735,2021.11.10,10,11,2021,3,35,0
2043835,2021.11.12,12,11,2021,5,35,0
2043935,2021.11.13,13,11,2021,6,35,0
2044135,2021.11.13,13,11,2021,6,35,0
2044235,2021.11.11,11,11,2021,4,35,1
2044435,2021.11.13,13,11,2021,6,35,0
2044635,2021.11.12,12,11,2021,5,35,0
2044835,2021.11.13,13,11,2021,6,35,0
2044935,2021.11.12,12,11,2021,5,35,0
2045035,2021.11.13,13,11,2021,6,35,0
2045135,2021.11.13,13,11,2021,6,35,0
2045335,2021.11.13,13,11,2021,6,35,0
2045535,2021.11.10,10,11,2021,3,35,0
2045735,2021.11.10,10,11,2021,3,35,0
2045935,2021.11.13,13,11,2021,6,35,0
2046035,2021.11.11,11,11,2021,4,35,1
2046135,2021.11.12,12,11,2021,5,35,0
2046235,2021.11.13,13,11,2021,6,35,0
2046335,2021.11.12,12,11,2021,5,35,0
2046735,2021.11.13,13,11,2021,6,35,0
2046835,2021.11.12,12,11,2021,5,35,0
2046935,2021.11.13,13,11,2021,6,35,0
2047035,2021.11.14,14,11,2021,0,35,0
2047135,2021.11.12,12,11,2021,5,35,0
2047235,2021.11.13,13,11,2021,6,35,0
2047435,2021.11.12,12,11,2021,5,35,0
2047535,2021.11.12,12,11,2021,5,35,0
2047735,2021.11.13,13,11,2021,6,35,0
2047935,2021.11.13,13,11,2021,6,35,0
2048035,2021.11.14,14,11,2021,0,35,0
2048335,2021.11.11,11,11,2021,4,35,1
2048535,2021.11.13,13,11,2021,6,35,0
2048635,2021.11.13,13,11,2021,6,35,0
2048735,2021.11.12,12,11,2021,5,35,0
2048835,2021.11.14,14,11,2021,0,35,0
2048935,2021.11.11,11,11,2021,4,35,1
2049135,2021.11.12,12,11,2021,5,35,0
2049335,2021.11.14,14,11,2021,0,35,0
2049435,2021.11.15,15,11,2021,1,35,0
2049735,2021.11.14,14,11,2021,0,35,0
2049935,2021.11.11,11,11,2021,4,35,1
2050335,2021.11.13,13,11,2021,6,35,0
2050535,2021.11.11,11,11,2021,4,35,1
2050635,2021.11.14,14,11,2021,0,35,0
2050735,2021.11.11,11,11,2021,4,35,1
2050835,2021.11.13,13,11,2021,6,35,0
2050935,2021.11.13,13,11,2021,6,35,0
2051335,2021.11.10,10,11,2021,3,35,0
2051435,2021.11.11,11,11,2021,4,35,1
2051635,2021.11.14,14,11,2021,0,35,0
2051835,2021.11.11,11,11,2021,4,35,1
2052035,2021.11.13,13,11,2021,6,35,0
2052235,2021.11.14,14,11,2021,0,35,0
2052435,2021.11.13,13,11,2021,6,35,0
2052535,2021.11.12,12,11,2021,5,35,0
2052735,2021.11.11,11,11,2021,4,35,1
2052835,2021.11.10,10,11,2021,3,35,0
2052935,2021.11.10,10,11,2021,3,35,0
2053035,2021.11.13,13,11,2021,6,35,0
2053135,2021.11.11,11,11,2021,4,35,1
2053735,2021.11.14,14,11,2021,0,35,0
2053935,2021.11.14,14,11,2021,0,35,0
2054035,2021.11.14,14,11,2021,0,35,0
2054235,2021.11.12,12,11,2021,5,35,0
2054435,2021.11.11,11,11,2021,4,35,1
2054735,2021.11.15,15,11,2021,1,35,0
2054935,2021.11.14,14,11,2021,0,35,0
2055235,2021.11.12,12,11,2021,5,35,0
2055335,2021.11.10,10,11,2021,3,35,0
2055435,2021.11.10,10,11,2021,3,35,0
2055535,2021.11.11,11,11,2021,4,35,1
2055635,2021.11.11,11,11,2021,4,35,1
2055835,2021.11.14,14,11,2021,0,35,0
2056635,2021.11.11,11,11,2021,4,35,1
2057035,2021.11.12,12,11,2021,5,35,0
2057135,2021.11.12,12,11,2021,5,35,0
2057335,2021.11.14,14,11,2021,0,35,0
2057435,2021.11.14,14,11,2021,0,35,0
2057535,2021.11.10,10,11,2021,3,35,0
2057735,2021.11.10,10,11,2021,3,35,0
2057835,2021.11.12,12,11,2021,5,35,0
2057935,2021.11.12,12,11,2021,5,35,0
2058035,2021.11.12,12,11,2021,5,35,0
2058135,2021.11.10,10,11,2021,3,35,0
2058235,2021.11.10,10,11,2021,3,35,0
2058435,2021.11.14,14,11,2021,0,35,0
2058635,2021.11.12,12,11,2021,5,35,0
2058835,2021.11.12,12,11,2021,5,35,0
2059635,2021.11.13,13,11,2021,6,35,0
2059735,2021.11.14,14,11,2021,0,35,0
2059935,2021.11.10,10,11,2021,3,35,0
2060135,2021.11.13,13,11,2021,6,35,0
2060235,2021.11.12,12,11,2021,5,35,0
2060435,2021.11.13,13,11,2021,6,35,0
2060635,2021.11.14,14,11,2021,0,35,0
2060835,2021.11.14,14,11,2021,0,35,0
2061035,2021.11.13,13,11,2021,6,35,0
2061135,2021.11.10,10,11,2021,3,35,0
2061235,2021.11.10,10,11,2021,3,35,0
2061335,2021.11.14,14,11,2021,0,35,0
2061435,2021.11.12,12,11,2021,5,35,0
2061535,2021.11.10,10,11,2021,3,35,0
2061635,2021.11.10,10,11,2021,3,35,0
2061835,2021.11.11,11,11,2021,4,35,1
2061935,2021.11.12,12,11,2021,5,35,0
2062135,2021.11.14,14,11,2021,0,35,0
2062235,2021.11.12,12,11,2021,5,35,0
2062535,2021.11.11,11,11,2021,4,35,1
2062635,2021.11.12,12,11,2021,5,35,0
2062735,2021.11.13,13,11,2021,6,35,0
2062935,2021.11.13,13,11,2021,6,35,0
2063035,2021.11.13,13,11,2021,6,35,0
2063235,2021.11.13,13,11,2021,6,35,0
2063435,2021.11.11,11,11,2021,4,35,1
2063535,2021.11.12,12,11,2021,5,35,0
2063735,2021.11.13,13,11,2021,6,35,0
2063835,2021.11.11,11,11,2021,4,35,1
2063935,2021.11.13,13,11,2021,6,35,0
2064135,2021.11.12,12,11,2021,5,35,0
2064235,2021.11.13,13,11,2021,6,35,0
2064435,2021.11.14,14,11,2021,0,35,0
2064535,2021.11.13,13,11,2021,6,35,0
2064635,2021.11.10,10,11,2021,3,35,0
2064735,2021.11.12,12,11,2021,5,35,0
2064835,2021.11.12,12,11,2021,5,35,0
2064935,2021.11.12,12,11,2021,5,35,0
2065035,2021.11.12,12,11,2021,5,35,0
2065135,2021.11.12,12,11,2021,5,35,0
2065335,2021.11.12,12,11,2021,5,35,0
2066035,2021.11.11,11,11,2021,4,35,1
2066435,2021.11.13,13,11,2021,6,35,0
2066635,2021.11.10,10,11,2021,3,35,0
2066835,2021.11.13,13,11,2021,6,35,0
2066935,2021.11.10,10,11,2021,3,35,0
2067835,2021.11.14,14,11,2021,0,35,0
2068035,2021.11.10,10,11,2021,3,35,0
2068235,2021.11.10,10,11,2021,3,35,0
2068335,2021.11.11,11,11,2021,4,35,1
2068435,2021.11.11,11,11,2021,4,35,1
2068535,2021.11.13,13,11,2021,6,35,0
2068835,2021.11.11,11,11,2021,4,35,1
2069335,2021.11.11,11,11,2021,4,35,1
2069535,2021.11.10,10,11,2021,3,35,0
2069735,2021.11.11,11,11,2021,4,35,1
2069835,2021.11.10,10,11,2021,3,35,0
2069935,2021.11.11,11,11,2021,4,35,1
2070235,2021.11.14,14,11,2021,0,35,0
2070635,2021.11.14,14,11,2021,0,35,0
2070935,2021.11.12,12,11,2021,5,35,0
2071135,2021.11.11,11,11,2021,4,35,1
2071335,2021.11.13,13,11,2021,6,35,0
2071435,2021.11.11,11,11,2021,4,35,1
2071635,2021.11.13,13,11,2021,6,35,0
2071835,2021.11.10,10,11,2021,3,35,0
2072135,2021.11.11,11,11,2021,4,35,1
2072235,2021.11.14,14,11,2021,0,35,0
2072335,2021.11.12,12,11,2021,5,35,0
2072435,2021.11.11,11,11,2021,4,35,1
2072735,2021.11.11,11,11,2021,4,35,1
2072835,2021.11.14,14,11,2021,0,35,0
2073035,2021.11.14,14,11,2021,0,35,0
2073235,2021.11.14,14,11,2021,0,35,0
2073535,2021.11.13,13,11,2021,6,35,0
2073835,2021.11.10,10,11,2021,3,35,0
2074235,2021.11.13,13,11,2021,6,35,0
2074435,2021.11.10,10,11,2021,3,35,0
2074535,2021.11.11,11,11,2021,4,35,1
2074735,2021.11.14,14,11,2021,0,35,0
2074935,2021.11.11,11,11,2021,4,35,1
2075235,2021.11.14,14,11,2021,0,35,0
2075335,2021.11.12,12,11,2021,5,35,0
2075535,2021.11.11,11,11,2021,4,35,1
2075635,2021.11.13,13,11,2021,6,35,0
2076035,2021.11.14,14,11,2021,0,35,0
2076235,2021.11.10,10,11,2021,3,35,0
2076335,2021.11.13,13,11,2021,6,35,0
2076535,2021.11.12,12,11,2021,5,35,0
2076735,2021.11.11,11,11,2021,4,35,1
2076835,2021.11.10,10,11,2021,3,35,0
2076935,2021.11.13,13,11,2021,6,35,0
2077035,2021.11.11,11,11,2021,4,35,1
2077135,2021.11.11,11,11,2021,4,35,1
2077335,2021.11.12,12,11,2021,5,35,0
2077535,2021.11.13,13,11,2021,6,35,0
2078135,2021.11.11,11,11,2021,4,35,1
2078535,2021.11.14,14,11,2021,0,35,0
2078635,2021.11.10,10,11,2021,3,35,0
2078735,2021.11.14,14,11,2021,0,35,0
2078835,2021.11.14,14,11,2021,0,35,0
2079035,2021.11.13,13,11,2021,6,35,0
2079235,2021.11.13,13,11,2021,6,35,0
2079535,2021.11.10,10,11,2021,3,35,0
2080235,2021.11.11,11,11,2021,4,35,1
2080335,2021.11.11,11,11,2021,4,35,1
2080535,2021.11.14,14,11,2021,0,35,0
2080635,2021.11.13,13,11,2021,6,35,0
2081135,2021.11.14,14,11,2021,0,35,0
2081435,2021.11.13,13,11,2021,6,35,0
2081535,2021.11.13,13,11,2021,6,35,0
2081635,2021.11.12,12,11,2021,5,35,0
2081835,2021.11.11,11,11,2021,4,35,1
2082035,2021.11.13,13,11,2021,6,35,0
2082135,2021.11.13,13,11,2021,6,35,0
2082235,2021.11.10,10,11,2021,3,35,0
2082335,2021.11.10,10,11,2021,3,35,0
2082535,2021.11.10,10,11,2021,3,35,0
2082635,2021.11.13,13,11,2021,6,35,0
2082735,2021.11.13,13,11,2021,6,35,0
2082835,2021.11.13,13,11,2021,6,35,0
2083035,2021.11.10,10,11,2021,3,35,0
2083135,2021.11.13,13,11,2021,6,35,0
2083335,2021.11.11,11,11,2021,4,35,1
2083435,2021.11.11,11,11,2021,4,35,1
2083535,2021.11.12,12,11,2021,5,35,0
2083735,2021.11.13,13,11,2021,6,35,0
2083935,2021.11.14,14,11,2021,0,35,0
2084135,2021.11.10,10,11,2021,3,35,0
2084235,2021.11.11,11,11,2021,4,35,1
2084335,2021.11.10,10,11,2021,3,35,0
2084635,2021.11.14,14,11,2021,0,35,0
2085735,2021.11.12,12,11,2021,5,35,0
2086035,2021.11.12,12,11,2021,5,35,0
2086435,2021.11.11,11,11,2021,4,35,1
2086535,2021.11.11,11,11,2021,4,35,1
2086635,2021.11.14,14,11,2021,0,35,0
2086935,2021.11.13,13,11,2021,6,35,0
2087035,2021.11.14,14,11,2021,0,35,0
2087135,2021.11.12,12,11,2021,5,35,0
2087235,2021.11.11,11,11,2021,4,35,1
2087335,2021.11.14,14,11,2021,0,35,0
2087535,2021.11.13,13,11,2021,6,35,0
2087635,2021.11.14,14,11,2021,0,35,0
2087735,2021.11.13,13,11,2021,6,35,0
2087935,2021.11.11,11,11,2021,4,35,1
2088135,2021.11.14,14,11,2021,0,35,0
2088435,2021.11.14,14,11,2021,0,35,0
2089035,2021.11.11,11,11,2021,4,35,1
2089635,2021.11.14,14,11,2021,0,35,0
2089735,2021.11.13,13,11,2021,6,35,0
2090135,2021.11.13,13,11,2021,6,35,0
2090235,2021.11.11,11,11,2021,4,35,1
2090435,2021.11.12,12,11,2021,5,35,0
2090535,2021.11.13,13,11,2021,6,35,0
2090635,2021.11.11,11,11,2021,4,35,1
2090735,2021.11.10,10,11,2021,3,35,0
2090835,2021.11.14,14,11,2021,0,35,0
2090935,2021.11.15,15,11,2021,1,35,0
2091135,2021.11.11,11,11,2021,4,35,1
2091535,2021.11.13,13,11,2021,6,35,0
2091635,2021.11.13,13,11,2021,6,35,0
2091835,2021.11.11,11,11,2021,4,35,1
2092235,2021.11.11,11,11,2021,4,35,1
2092335,2021.11.10,10,11,2021,3,35,0
2092635,2021.11.11,11,11,2021,4,35,1
2092835,2021.11.11,11,11,2021,4,35,1
2092935,2021.11.11,11,11,2021,4,35,1
2093135,2021.11.14,14,11,2021,0,35,0
2093435,2021.11.11,11,11,2021,4,35,1
2093635,2021.11.10,10,11,2021,3,35,0
2093935,2021.11.10,10,11,2021,3,35,0
2094035,2021.11.12,12,11,2021,5,35,0
2094535,2021.11.14,14,11,2021,0,35,0
2094635,2021.11.12,12,11,2021,5,35,0
2095035,2021.11.13,13,11,2021,6,35,0
2095235,2021.11.10,10,11,2021,3,35,0
2095635,2021.11.12,12,11,2021,5,35,0
2095735,2021.11.13,13,11,2021,6,35,0
2095835,2021.11.13,13,11,2021,6,35,0
2095935,2021.11.14,14,11,2021,0,35,0
2096135,2021.11.13,13,11,2021,6,35,0
2096335,2021.11.13,13,11,2021,6,35,0
2096435,2021.11.10,10,11,2021,3,35,0
2096735,2021.11.15,15,11,2021,1,35,0
2096835,2021.11.10,10,11,2021,3,35,0
2096935,2021.11.11,11,11,2021,4,35,1
2097035,2021.11.14,14,11,2021,0,35,0
2097135,2021.11.11,11,11,2021,4,35,1
2097235,2021.11.13,13,11,2021,6,35,0
2098435,2021.11.13,13,11,2021,6,35,0
2098635,2021.11.10,10,11,2021,3,35,0
2098835,2021.11.10,10,11,2021,3,35,0
2099035,2021.11.13,13,11,2021,6,35,0
2099235,2021.11.11,11,11,2021,4,35,1
2099435,2021.11.13,13,11,2021,6,35,0
2099635,2021.11.10,10,11,2021,3,35,0
2099835,2021.11.11,11,11,2021,4,35,1
2100135,2021.11.12,12,11,2021,5,35,0
2100535,2021.11.13,13,11,2021,6,35,0
2100735,2021.11.13,13,11,2021,6,35,0
2100935,2021.11.11,11,11,2021,4,35,1
2101035,2021.11.14,14,11,2021,0,35,0
2101135,2021.11.11,11,11,2021,4,35,1
2101335,2021.11.11,11,11,2021,4,35,1
2101435,2021.11.11,11,11,2021,4,35,1
2101735,2021.11.13,13,11,2021,6,35,0
2101835,2021.11.12,12,11,2021,5,35,0
2101935,2021.11.11,11,11,2021,4,35,1
2102135,2021.11.10,10,11,2021,3,35,0
2102335,2021.11.15,15,11,2021,1,35,0
2102435,2021.11.10,10,11,2021,3,35,0
2102635,2021.11.14,14,11,2021,0,35,0
2102835,2021.11.13,13,11,2021,6,35,0
2102935,2021.11.11,11,11,2021,4,35,1
2103235,2021.11.14,14,11,2021,0,35,0
2103435,2021.11.10,10,11,2021,3,35,0
2103835,2021.11.10,10,11,2021,3,35,0
2103935,2021.11.11,11,11,2021,4,35,1
2104035,2021.11.10,10,11,2021,3,35,0
2104435,2021.11.15,15,11,2021,1,35,0
2104535,2021.11.14,14,11,2021,0,35,0
2104635,2021.11.12,12,11,2021,5,35,0
2104735,2021.11.15,15,11,2021,1,35,0
2105835,2021.11.10,10,11,2021,3,35,0
2105935,2021.11.10,10,11,2021,3,35,0
2106135,2021.11.11,11,11,2021,4,35,1
2106435,2021.11.11,11,11,2021,4,35,1
2106535,2021.11.13,13,11,2021,6,35,0
2106635,2021.11.11,11,11,2021,4,35,1
2106735,2021.11.12,12,11,2021,5,35,0
2106835,2021.11.11,11,11,2021,4,35,1
2107235,2021.11.11,11,11,2021,4,35,1
2107535,2021.11.12,12,11,2021,5,35,0
2107635,2021.11.13,13,11,2021,6,35,0
2107735,2021.11.13,13,11,2021,6,35,0
2107935,2021.11.12,12,11,2021,5,35,0
2108135,2021.11.12,12,11,2021,5,35,0
2108235,2021.11.14,14,11,2021,0,35,0
2108335,2021.11.14,14,11,2021,0,35,0
2108435,2021.11.14,14,11,2021,0,35,0
2108835,2021.11.12,12,11,2021,5,35,0
2108935,2021.11.13,13,11,2021,6,35,0
2109035,2021.11.11,11,11,2021,4,35,1
2109135,2021.11.11,11,11,2021,4,35,1
2109335,2021.11.14,14,11,2021,0,35,0
2109435,2021.11.13,13,11,2021,6,35,0
2109535,2021.11.14,14,11,2021,0,35,0
2109935,2021.11.13,13,11,2021,6,35,0
2110135,2021.11.12,12,11,2021,5,35,0
2110235,2021.11.13,13,11,2021,6,35,0
2110435,2021.11.14,14,11,2021,0,35,0
2110635,2021.11.10,10,11,2021,3,35,0
2110735,2021.11.12,12,11,2021,5,35,0
2111035,2021.11.13,13,11,2021,6,35,0
2111235,2021.11.11,11,11,2021,4,35,1
2111435,2021.11.12,12,11,2021,5,35,0
2111635,2021.11.11,11,11,2021,4,35,1
2111935,2021.11.11,11,11,2021,4,35,1
2112035,2021.11.12,12,11,2021,5,35,0
2112335,2021.11.14,14,11,2021,0,35,0
2112435,2021.11.13,13,11,2021,6,35,0
2112735,2021.11.14,14,11,2021,0,35,0
2112935,2021.11.11,11,11,2021,4,35,1
2113235,2021.11.13,13,11,2021,6,35,0
2113435,2021.11.12,12,11,2021,5,35,0
2113635,2021.11.11,11,11,2021,4,35,1
2113735,2021.11.11,11,11,2021,4,35,1
2113835,2021.11.15,15,11,2021,1,35,0
2114135,2021.11.11,11,11,2021,4,35,1
2114435,2021.11.13,13,11,2021,6,35,0
2114935,2021.11.11,11,11,2021,4,35,1
2115135,2021.11.11,11,11,2021,4,35,1
2115435,2021.11.13,13,11,2021,6,35,0
2115835,2021.11.11,11,11,2021,4,35,1
2116035,2021.11.12,12,11,2021,5,35,0
2116235,2021.11.11,11,11,2021,4,35,1
2116735,2021.11.11,11,11,2021,4,35,1
2116835,2021.11.11,11,11,2021,4,35,1
2116935,2021.11.11,11,11,2021,4,35,1
2117235,2021.11.12,12,11,2021,5,35,0
2118035,2021.11.13,13,11,2021,6,35,0
2118135,2021.11.11,11,11,2021,4,35,1
2118235,2021.11.13,13,11,2021,6,35,0
2119135,2021.11.14,14,11,2021,0,35,0
2119635,2021.11.12,12,11,2021,5,35,0
2120035,2021.11.11,11,11,2021,4,35,1
2120235,2021.11.11,11,11,2021,4,35,1
2120435,2021.11.10,10,11,2021,3,35,0
2120935,2021.11.15,15,11,2021,1,35,0
2121235,2021.11.13,13,11,2021,6,35,0
2121335,2021.11.14,14,11,2021,0,35,0
2121835,2021.11.14,14,11,2021,0,35,0
2122135,2021.11.12,12,11,2021,5,35,0
2122735,2021.11.10,10,11,2021,3,35,0
2122835,2021.11.13,13,11,2021,6,35,0
2123035,2021.11.15,15,11,2021,1,35,0
2123135,2021.11.13,13,11,2021,6,35,0
2124135,2021.11.10,10,11,2021,3,35,0
2124235,2021.11.13,13,11,2021,6,35,0
2125135,2021.11.13,13,11,2021,6,35,0
2125235,2021.11.12,12,11,2021,5,35,0
2125635,2021.11.11,11,11,2021,4,35,1
2125735,2021.11.15,15,11,2021,1,35,0
2125935,2021.11.14,14,11,2021,0,35,0
2126035,2021.11.12,12,11,2021,5,35,0
2126635,2021.11.11,11,11,2021,4,35,1
2127235,2021.11.11,11,11,2021,4,35,1
2128135,2021.11.11,11,11,2021,4,35,1
2128635,2021.11.12,12,11,2021,5,35,0
2129135,2021.11.11,11,11,2021,4,35,1
2130335,2021.11.12,12,11,2021,5,35,0
2131035,2021.11.14,14,11,2021,0,35,0
2131135,2021.11.10,10,11,2021,3,35,0
2131235,2021.11.13,13,11,2021,6,35,0
2131335,2021.11.14,14,11,2021,0,35,0
2131435,2021.11.10,10,11,2021,3,35,0
2131535,2021.11.13,13,11,2021,6,35,0
2131735,2021.11.12,12,11,2021,5,35,0
2132335,2021.11.11,11,11,2021,4,35,1
